RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res, barrier.width, barrier.height, logseries.a, starting.seed, stop.point, FlowRate, Width, Height, Viscosity, N, immigration.rate, particle.tau, cell.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint
0 , 3 , fluid , 2 , 0 , 0 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 50 , 1.0 , 8 , 8 , 1 , 0 , 0 , 7.0 , 7.73841642229 , 32.015625 , 2.07435111666 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 3 , fluid , 2 , 0 , 0 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 40 , 0.75 , 8 , 8 , 1 , 0 , 0 , 9.0 , 11.2249520822 , 31.875 , 2.07000597726 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 3 , fluid , 2 , 43 , 14.2478584536 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 40 , 0.5 , 8 , 8 , 1 , 151 , 0 , 13.0 , 20.1730852821 , 29.421875 , 2.07361190399 , 8 , 2 , 0.5134 , 0.1349733857 , 0.0 , 0.0261392044209 , 149 , 0.0 , 0.83055275416 , 0.00508384970174
0 , 3 , fluid , 2 , 158 , 37.6781800605 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 20 , 0.25 , 8 , 8 , 1 , 600 , 0 , 25.0 , 37.5283890845 , 26.890625 , 2.07314421361 , 8 , 4 , 0.262 , 0.0930321053634 , 0.0 , 0.0457166666667 , 586 , 1.15360316844 , 0.900619078732 , 0.00475000294919
0 , 3 , fluid , 2 , 195 , 25.2697601637 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 20 , 0.1 , 8 , 8 , 1 , 1263 , 0 , 62.0 , 107.27046907 , 25.75 , 2.0612397532 , 8 , 4 , 0.2516 , 0.070251977846 , 0.0 , 0.00632033345683 , 1259 , 1.15469859199 , 0.742278232778 , 0.00184767258387
0 , 3 , fluid , 2 , 130 , 15.7337516603 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 10 , 0.075 , 8 , 8 , 1 , 762 , 0 , 82.7 , 117.234142574 , 24.046875 , 2.07258104494 , 8 , 5 , 0.2687 , 0.0810165583839 , 0.0 , 0.255605844545 , 648 , 1.39970850332 , 0.927552091023 , 0.00989343587323
0 , 3 , fluid , 2 , 177 , 16.5365605247 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 10 , 0.05 , 8 , 8 , 1 , 1485 , 0 , 123.5 , 176.015614834 , 12.28125 , 2.0598675759 , 8 , 6 , 0.1689 , 0.0938140291591 , 0.0 , 0.0134099695042 , 1475 , 1.78883657982 , 0.942310582984 , 0.00728515329899
0 , 3 , fluid , 2 , 74 , 3.02358431031 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 5 , 0.025 , 8 , 8 , 1 , 992 , 0 , 246.8 , 292.269589439 , 13.34375 , 2.05761407739 , 8 , 3 , 0.336 , 0.0692896919483 , 0.0 , 0.00803809508325 , 988 , 0.707096962282 , 0.950743332638 , 0.0029236384224
0 , 3 , fluid , 2 , 93 , 3.01577117956 , 100 , 8 , 4000 , 0.0 , 0.0 , 0.92440718763 , 160 , 5 , 0.01 , 8 , 8 , 1 , 1968 , 0 , 614.8 , 695.624315327 , 12.40625 , 2.06089548057 , 8 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 1968 , 0.0 , 0.206944273866 , 0.00188767776933
0 , 4 , fluid , 2 , 0 , 0 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 50 , 1.0 , 6 , 9 , 1 , 0 , 0 , 5.0 , 6.05774278215 , 16.9074074074 , 0.692608985888 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 4 , fluid , 2 , 4 , 1.90845116172 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 40 , 0.75 , 6 , 9 , 1 , 14 , 0 , 7.0 , 10.2213772708 , 16.4074074074 , 0.693119870102 , 2 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 14 , 0.0 , 0.820858455717 , 0.00327565841529
0 , 4 , fluid , 2 , 497 , 127.860277079 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 40 , 0.5 , 6 , 9 , 1 , 1461 , 0 , 10.0 , 22.4831929486 , 14.6481481481 , 0.693065205866 , 2 , 17 , 0.0609 , 0.223406256715 , 0.0 , 0.0339101840647 , 1436 , 3.74998703745 , 0.951709902913 , 0.00840992153871
0 , 4 , fluid , 2 , 283 , 59.1417844289 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 20 , 0.25 , 6 , 9 , 1 , 1099 , 0 , 19.0 , 35.6859885408 , 14.037037037 , 0.692398882466 , 2 , 8 , 0.1275 , 0.12266229604 , 0.0 , 0.0198973175217 , 1088 , 2.2677529967 , 0.695098001327 , 0.00441976483411
0 , 4 , fluid , 2 , 725 , 92.6462038226 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 20 , 0.1 , 6 , 9 , 1 , 5296 , 0 , 46.0 , 128.901031394 , 9.42592592593 , 0.691868094258 , 2 , 17 , 0.0594 , 0.160874822121 , 0.0 , 0.0101683508502 , 5269 , 3.74999720808 , 0.888922028845 , 0.00124092055568
0 , 4 , fluid , 2 , 585 , 42.6176504803 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 10 , 0.075 , 6 , 9 , 1 , 5762 , 0 , 61.3 , 115.26617492 , 8.68518518519 , 0.693144917091 , 2 , 14 , 0.0718 , 0.127128622894 , 0.0 , 0.00485303839287 , 5748 , 3.32820100206 , 0.826219727891 , 0.00253593267944
0 , 4 , fluid , 2 , 495 , 24.1890719533 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 10 , 0.05 , 6 , 9 , 1 , 6999 , 0 , 91.8 , 132.608852039 , 7.53703703704 , 0.692861563398 , 2 , 6 , 0.1674 , 0.0626862077167 , 0.0 , 0.00427954917161 , 6984 , 1.7888482404 , 0.625937744496 , 0.00137975015814
0 , 4 , fluid , 2 , 514 , 25.923944911 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 5 , 0.025 , 6 , 9 , 1 , 7433 , 0 , 183.0 , 231.540211686 , 1.88888888889 , 0.674895273744 , 2 , 6 , 0.167 , 0.0607168168863 , 0.0 , 0.0018824065504 , 7426 , 1.78885427686 , 0.826328233829 , 0.00245198842914
0 , 4 , fluid , 2 , 457 , 7.17971594899 , 400 , 2 , 500 , 0.0 , 0.0 , 0.980383538427 , 40 , 5 , 0.01 , 6 , 9 , 1 , 9065 , 0 , 457.6 , 436.436432611 , 1.83333333333 , 0.688138813714 , 2 , 8 , 0.1253 , 0.0736950860681 , 0.0 , 0.00220487628572 , 9055 , 2.26778672965 , 0.889339584002 , 0.00112110083531
0 , 5 , fluid , 2 , 0 , 0 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 50 , 1.0 , 7 , 9 , 1 , 0 , 0 , 6.0 , 7.6357615894 , 56.746031746 , 2.07708205617 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 5 , fluid , 2 , 0 , 0 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 40 , 0.75 , 7 , 9 , 1 , 0 , 0 , 8.0 , 9.91981845688 , 54.4920634921 , 2.07547740221 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 5 , fluid , 2 , 0 , 0 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 40 , 0.5 , 7 , 9 , 1 , 0 , 0 , 11.0 , 12.5414141414 , 52.6349206349 , 2.07484103689 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 5 , fluid , 2 , 106 , 22.9942563139 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 20 , 0.25 , 7 , 9 , 1 , 416 , 0 , 22.0 , 46.8953102795 , 48.2857142857 , 2.07591969075 , 8 , 6 , 0.1707 , 0.124910480223 , 0.0 , 0.0238651072485 , 411 , 1.788854382 , 0.519852463377 , 0.00337622339947
0 , 5 , fluid , 2 , 193 , 22.6231028468 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 20 , 0.1 , 7 , 9 , 1 , 1218 , 0 , 54.0 , 132.684081027 , 45.3333333333 , 2.06884019641 , 8 , 5 , 0.2013 , 0.0784928116665 , 0.0 , 0.006554663086 , 1214 , 1.5 , 0.554727928208 , 0.00692967335255
0 , 5 , fluid , 2 , 128 , 14.9453226281 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 10 , 0.075 , 7 , 9 , 1 , 719 , 0 , 72.0 , 118.898580942 , 43.0 , 2.07438603719 , 8 , 5 , 0.2057 , 0.113639105223 , 0.0 , 0.0275649420362 , 709 , 1.49995304524 , 0.700499344396 , 0.0114572240935
0 , 5 , fluid , 2 , 0 , 0 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 10 , 0.05 , 7 , 9 , 1 , 0 , 0 , nan , nan , 1.30158730159 , 1.82519946677 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 5 , fluid , 2 , 70 , 8.77228638676 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 5 , 0.025 , 7 , 9 , 1 , 323 , 0 , 215.0 , 204.759818255 , 33.3333333333 , 2.0746701162 , 8 , 7 , 0.3076 , 0.136443998659 , 0.0 , 0.535517449607 , 184 , 1.13102772904 , 0.585972712571 , 0.0112822372887
0 , 5 , fluid , 2 , 0 , 0 , 200 , 8 , 4000 , 0.0 , 0.0 , 0.917591037292 , 20 , 5 , 0.01 , 7 , 9 , 1 , 0 , 0 , nan , nan , 0.0793650793651 , 1.03972077084 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 6 , fluid , 2 , 0 , 0 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 50 , 1.0 , 10 , 6 , 1 , 0 , 0 , 8.0 , 10.4954868446 , 17.6333333333 , 0.692999505631 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 6 , fluid , 2 , 681 , 186.903571713 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 40 , 0.75 , 10 , 6 , 1 , 1774 , 0 , 11.0 , 18.1540824854 , 16.4 , 0.693118570996 , 2 , 22 , 0.0603 , 0.176550549983 , 0.0 , 0.245921611045 , 1529 , 4.26733157373 , 0.898869432952 , 0.0101728173114
0 , 6 , fluid , 2 , 0 , 0 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 40 , 0.5 , 10 , 6 , 1 , 0 , 0 , 16.0 , 21.7342428135 , 17.45 , 0.693133236834 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 6 , fluid , 2 , 641 , 110.573828751 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 20 , 0.25 , 10 , 6 , 1 , 2514 , 0 , 31.5 , 47.4415451244 , 14.8166666667 , 0.692968353634 , 2 , 16 , 0.1221 , 0.119428311003 , 0.0 , 0.488191505453 , 1510 , 2.48666839437 , 0.924704353328 , 0.00795292915278
0 , 6 , fluid , 2 , 598 , 77.2865456725 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 20 , 0.1 , 10 , 6 , 1 , 3592 , 0 , 78.0 , 144.9663828 , 13.4666666667 , 0.692857202472 , 2 , 15 , 0.0674 , 0.155034780287 , 0.0 , 0.0111022204751 , 3572 , 3.47439340182 , 0.920123645028 , 0.00500753402677
0 , 6 , fluid , 2 , 680 , 53.6576724551 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 10 , 0.075 , 10 , 6 , 1 , 7633 , 0 , 103.8 , 156.278807259 , 11.4833333333 , 0.693015562634 , 2 , 17 , 0.0592 , 0.145455024116 , 0.0 , 0.00679996077764 , 7607 , 3.74999839 , 0.991856193153 , 0.00258295071936
0 , 6 , fluid , 2 , 1830 , 77.4144942924 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 10 , 0.05 , 10 , 6 , 1 , 27923 , 0 , 155.7 , 163.426189555 , 3.0 , 0.690114244677 , 2 , 18 , 0.0557 , 0.117213486507 , 0.0 , 0.0025051522493 , 27888 , 3.88056945726 , 0.960932505581 , 0.0018852664392
0 , 6 , fluid , 2 , 202 , 16.8397869928 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 5 , 0.025 , 10 , 6 , 1 , 1781 , 0 , 311.2 , 309.225549387 , 2.38333333333 , 0.691390321564 , 2 , 4 , 0.2511 , 0.0638315879587 , 0.0 , 0.00448492273392 , 1777 , 1.15469956191 , 0.573674252294 , 0.00957559155229
0 , 6 , fluid , 2 , 168 , 8.84907534488 , 300 , 2 , 8000 , 0.0 , 0.0 , 0.923858133241 , 80 , 5 , 0.01 , 10 , 6 , 1 , 1454 , 0 , 775.6 , 662.61976694 , 1.0 , 0.647987965397 , 2 , 5 , 0.2017 , 0.0813494372763 , 0.0 , 0.00823133640727 , 1448 , 1.49999775971 , 0.71603666479 , 0.00719153633145
0 , 7 , fluid , 2 , 0 , 0 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 50 , 1.0 , 9 , 6 , 1 , 0 , 0 , 7.0 , 8.82382978723 , 24.537037037 , 0.693105415886 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 7 , fluid , 2 , 0 , 0 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 40 , 0.75 , 9 , 6 , 1 , 0 , 0 , 10.0 , 12.6695855225 , 23.2222222222 , 0.692991828902 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 7 , fluid , 2 , 490 , 134.743317624 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 40 , 0.5 , 9 , 6 , 1 , 1357 , 0 , 14.0 , 29.1337613413 , 22.6296296296 , 0.692862041864 , 2 , 13 , 0.1581 , 0.126768553365 , 0.0 , 0.513402217493 , 690 , 1.92361820312 , 0.852285727401 , 0.0128950326573
0 , 7 , fluid , 2 , 344 , 86.302416617 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 20 , 0.25 , 9 , 6 , 1 , 1247 , 0 , 28.0 , 46.6577640961 , 20.9444444444 , 0.692865417465 , 2 , 11 , 0.1795 , 0.117006644566 , 0.0 , 0.493417079901 , 740 , 1.83181345146 , 0.703308876456 , 0.00947520363068
0 , 7 , fluid , 2 , 571 , 69.9223803979 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 20 , 0.1 , 9 , 6 , 1 , 3045 , 0 , 70.0 , 123.379405826 , 17.0 , 0.693143452062 , 2 , 15 , 0.0677 , 0.1644593498 , 0.0 , 0.0150446099962 , 3022 , 3.47438963898 , 0.765169373282 , 0.016761486981
0 , 7 , fluid , 2 , 0 , 0.000607290207828 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 10 , 0.075 , 9 , 6 , 1 , 0 , 0 , 93.0 , 83.4072948328 , 23.1851851852 , 0.692947981167 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 7 , fluid , 2 , 944 , 73.9250486612 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 10 , 0.05 , 9 , 6 , 1 , 10814 , 0 , 139.5 , 170.35124448 , 11.5555555556 , 0.689976960831 , 2 , 17 , 0.0591 , 0.131052185478 , 0.0 , 0.00387971548023 , 10793 , 3.74999910232 , 0.643569908467 , 0.00449534041169
0 , 7 , fluid , 2 , 332 , 11.6289828614 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 5 , 0.025 , 9 , 6 , 1 , 3419 , 0 , 279.0 , 219.93503867 , 1.48148148148 , 0.689009238477 , 2 , 9 , 0.112 , 0.101771900088 , 0.0 , 0.00758762454809 , 3406 , 2.47487008675 , 0.779973089607 , 0.00727981953967
0 , 7 , fluid , 2 , 588 , 28.2058630345 , 400 , 2 , 500 , 0.0 , 0.0 , 0.971794743272 , 20 , 5 , 0.01 , 9 , 6 , 1 , 7727 , 0 , 695.6 , 610.836069655 , 1.85185185185 , 0.693098164957 , 2 , 9 , 0.1114 , 0.0810935731534 , 0.0 , 0.00232795311213 , 7718 , 2.47487365526 , 0.201337523164 , 0.00357536898369
0 , 8 , fluid , 2 , 0 , 0 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 50 , 1.0 , 9 , 6 , 1 , 0 , 0 , 7.0 , 9.24541544034 , 72.1481481481 , 1.38605119784 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 8 , fluid , 2 , 37 , 9.09429182165 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 40 , 0.75 , 9 , 6 , 1 , 91 , 0 , 10.0 , 13.8133794952 , 73.1666666667 , 1.38541983153 , 4 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 91 , 0.0 , 0.891378376514 , 0.00548122625239
