[]
[6, 6, 2]
[67, 34, 19, 9, 7, 6, 4, 3, 1]
[37, 34, 6, 5, 4, 3, 3, 1, 1, 1, 1]
[5, 2, 2, 2, 1]
[9, 6, 4, 4, 3, 3, 3, 3, 2, 1]
