RowID,motion,ind.production,biomass.prod.N,biomass.prod.P,biomass.prod.C,res.inflow,N.types,P.types,C.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,barriers,logseries.a,starting.seed,flow.rate,width,height,viscosity,total.abundance,immigration.rate,resource.tau,particle.tau,individual.tau,resource.concentration,shannons.resource.diversity,resource.richness,species.richness,simpson.e,e.var,berger.parker,inv.simp.D,N.max,skew,tracer.particles,resource.particles,speciation,Whittakers.turnover,Jaccards.dissimilarity,Sorensens.dissimilarity,avg.per.capita.growth,avg.per.capita.maint,avg.per.capita.N.efficiency,avg.per.capita.P.efficiency,avg.per.capita.C.efficiency,avg.per.capita.active.dispersal,amplitude,flux,frequency,phase,disturbance
293,'fluid',6.6500000000000004,0.67714311991827925,0.8823217182363372,0.66610433737751917,100,7,3,7,3200,0.4249339182718477,0.006514189694416754,0.20999470995047012,0,0.991531866263636,100,1.0,160,20,10,0,0.001,47.508189790367567,68.910456993389374,134.58284584401065,0.96481562499999995,2.7591145899999998,17.0,2.7012987012987013,0.50802962962962972,0.377848247723509,0.87157558712710193,0.39079436945825197,356.51851851851853,0.75789077788078019,78,3394,0.075,0.016951182988918838,0.027987421383647799,0.016951182988918841,0.39012815088828029,0.0012719590787369694,0.52761987823051526,0.46783720890159436,0.43765274673285687,0.15513481367467089,0.2,'yes',0.02,5,0.01
294,'fluid',15.75,1.1370369467443626,0.87677463263242428,1.4995223270112283,400,7,4,7,400,0.5347045161863279,0.001018115126756759,0.8654997581943468,2,0.9938498987783173,100,0.10000000000000001,80,20,10,3947,0.005,80.83024482559496,257.33707865168537,223.79388677697571,1.5435749999999999,2.8547926599999998,18.0,4.8700000000000001,0.41927999999999988,0.227834210246526,0.60356618531082329,0.49453602576187916,2121.3800000000001,0.75862986003138488,27,2905,0.01,0.0011223344556677895,0.0020202020202020198,0.0011223344556677895,0.38484425803086053,0.00042690801049140238,0.56202472842684781,0.59367380239876066,0.56544236339877063,0.47560395790601007,0.5,'yes',0.01,13,0.05
296,'fluid',2.73,-0.69647803044688716,0.031507709194985412,-0.47959180494649956,400,4,7,10,800,0.7910686422523004,0.0058402954367138445,0.9895505767605174,4,0.9969086713937148,100,0.5,80,20,10,7820,0.001,36.002885361373245,61.784334616107373,108.17958733265077,3.7061124999999997,2.9790721499999999,21.0,6.3300000000000001,0.19600700000000004,0.094614238533662437,0.9426883291427427,0.09005135734770553,8142.1400000000003,1.7816820662637314,52,7416,0.0075,0.0055281880593823539,0.010056918390251723,0.0055281880593823557,0.63528250009508436,0.00088798063348403424,0.55413623243964982,0.37697938480060961,0.55770539774206196,0.82595093737633007,0.1,'yes',0.02,9,0.001
313,'random_walk',-0.12,-0.0061776621920944441,-0.027407531074425232,-0.021049885791223265,50,1,10,4,3200,0.6950974992304514,0.0014336632340642048,0.410745368808722,1,0.9960992240507391,100,0.10000000000000001,40,40,10,10,0.005,86.718118162248118,nan,77.175393672307663,0.19488124999999998,2.3022304,14.289999999999999,1.28,0.91057699999999997,0.86751440384224465,0.95654710302367052,0.064047844929070868,23.719999999999999,0.0,27,20,0.075,0.0033670033670033664,0.0050505050505050509,0.0033670033670033673,0.27459420710708121,0.00020858523726155007,0.71210448929109194,0.41750256614373144,0.47830076347645162,0.059067581817987574,0.1,'yes',0.1,13,0.0005
314,'fluid',35.049999999999997,2.1920127963266975,2.5110807669567179,2.0263672882392019,400,3,3,9,12000,0.36461441062939604,0.006242764124235161,0.7022788264204374,1,0.9956890911933771,100,1.0,20,40,10,7673,0.1,10.250938612536013,11.480316303374202,163.61156269839529,3.320187499999999,2.5691418200000005,15.0,5.2599999999999998,0.30680600000000002,0.056613165298688629,0.75876350532843584,0.35401230328670252,5223.6499999999996,1.2669295780708254,21,3114,0.001,0.020546232667444778,0.037397787397787388,0.020546232667444791,0.28107512117408129,0.0012964293263236495,0.52735149606998444,0.67743582889382081,0.57013106144279602,0.65719912639457334,0.2,'yes',0.02,1,5e-05
315,'fluid',5.9299999999999997,0.40834383263388857,0.3250104117965702,0.38360261925849387,300,9,9,8,200,0.7509891242346004,0.004604876556989082,0.9122406284995686,0,0.9979474374024557,100,0.10000000000000001,10,5,10,1779,0.5,8.6572615597444447,49.080357957402065,109.05631470387985,2.3033999999999999,3.1383496899999996,25.440000000000001,9.4100000000000001,0.38571699999999998,0.28039703468490451,0.42454392833421367,0.72094857602385953,584.51999999999998,1.5381743215820762,4,100,0.05,0.0036201615148983551,0.0068870523415977955,0.0036201615148983607,0.46477844490353709,0.0013519507663361677,0.49400700821114918,0.59807585820970632,0.51321554665741931,0.40640961476383297,0.1,'yes',0.01,15,0.0005
316,'random_walk',1.1200000000000001,-0.17041061529082718,-0.16691689263013437,-0.17092588080673854,100,5,4,3,800,0.4176432514772921,0.002480841724868505,0.7286500672549433,2,0.9936460185442485,100,0.90000000000000002,80,20,10,66,0.5,1.5678299801437618,15.510638984697502,24.659416835607573,0.040612500000000003,2.2556987400000001,10.880000000000001,15.539999999999999,0.44810499999999998,0.48872643627294626,0.25905298264989657,0.85318528162535145,28.719999999999999,1.6696059982777527,5,29,0.01,0.015708552409306586,0.030119148424101985,0.015708552409306596,0.23039681331975101,0.0009315041226239301,0.4284315881611353,0.50703890466576207,0.3734870407736639,0.39031873415638363,0.05,'yes',0.02,9,0.1
317,'fluid',31.66,2.8589855677089231,2.7315297833783045,3.1038775624219204,300,7,10,9,1600,0.8336764177284681,0.0073354861090254965,0.8468757600582251,0,0.9968973349128111,100,0.69999999999999996,10,40,10,3096,0.05,5.2582477537788055,7.6279844704491122,130.99115338704314,1.0542499999999999,3.2175258899999992,26.0,8.2200000000000006,0.448349,0.18889439067046696,0.42531615605306361,0.7231805634179419,1204.21,1.2383556636159005,2,553,0.01,0.0045318286804354908,0.0085782063054790341,0.0045318286804354943,0.61743459311608628,0.0018831908469830231,0.47448661769384975,0.49574175637647644,0.59315434987518811,0.6780857824998664,0.3,'yes',0.04,14,0.0001
319,'fluid',2.5,0.48301252900322084,0.41622529233052852,0.32959970235089914,100,9,5,7,100,0.7433586481451361,0.005927568707081934,0.4822684093753017,4,0.9962938507799437,100,0.69999999999999996,40,40,10,14,0.1,24.509534898546853,31.239767220272743,74.826444326951616,0.72591250000000018,3.0140068600000003,21.0,2.6099999999999999,0.57382500000000003,0.46034912836827169,0.91066355654379239,0.19568648888090284,57.850000000000001,0.4040558263495006,24,1269,0.01,0.026919993586660248,0.041919191919191925,0.026919993586660255,0.67154850349327788,0.0015521268095876489,0.50309893049644705,0.47029499739206121,0.5021745513863799,0.33329345124530663,0.3,'yes',0.1,9,0.0005
320,'fluid',15.92,2.2648482243047003,2.4470452841533512,2.2310991317366589,200,5,5,7,400,0.5148949819365372,0.007875154748507578,0.46035573975294697,3,0.9930112384644375,100,0.69999999999999996,20,5,10,1247,0.001,9.9352785602274487,15.242492182181257,175.43909776150741,6.2216999999999993,2.8093505799999998,17.0,2.0800000000000001,0.52457600000000004,0.20259282147713251,0.95216959495094255,0.072557470067209112,1181.23,0.054818473286373973,10,711,0.005,0.0020202020202020198,0.0033670033670033673,0.0020202020202020198,0.4799900132644615,0.0052013124992500871,0.54220375783143326,0.57747238160430781,0.60236476951074369,0.4015303023855023,0.4,'yes',0.04,12,5e-05
