RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles
16 , 1 , fluid , 2 , nan , nan , 200 , 8 , 500 , 0.0 , 0.0 , 0.979756977189 , 20 , 10 , 0.025 , 6 , 7 , 1 , 1654.3 , 0 , nan , nan , nan , 11.469047619 , 2.02582030273 , 8.0 , 4.2 , 0.30025 , 0.0683037198243 , 0.959521445259 , 0.00469375472549 , 1650.4 , 1.03619916567 , 0.986768191832 , 0.00681773101955 , 5.2 , 129.9
17 , 1 , fluid , 2 , nan , nan , 200 , 8 , 500 , 0.0 , 0.0 , 0.979756977189 , 20 , 5 , 0.01 , 6 , 7 , 1 , 811.1 , 0 , nan , nan , nan , 10.219047619 , 1.98015171779 , 7.9 , 2.9 , 0.45732 , 0.26223861558 , 1.03701074069 , 0.0137948644641 , 806.3 , 0.663418497439 , 0.635527359855 , 0.00729823024966 , 6.3 , 126.4
18 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 50 , 1.0 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 272.392857143 , 2.77016041847 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 2059.0
19 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 40 , 0.75 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 277.803571429 , 2.76713498916 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 2042.0
20 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 40 , 0.5 , 7 , 8 , 1 , 877.7 , 0 , nan , nan , nan , 252.291071429 , 2.76951339094 , 16.0 , 8.3 , 0.14911 , 0.137756417962 , 0.822702148744 , 0.0432102863989 , 859.5 , 2.22506063544 , 0.966734259082 , 0.00225437464226 , 7.2 , 1895.6
21 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 20 , 0.25 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 259.464285714 , 2.76802271959 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 1913.0
22 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 20 , 0.1 , 7 , 8 , 1 , 3321.4 , 0 , nan , nan , nan , 164.917857143 , 2.76758818528 , 16.0 , 14.4 , 0.08196 , 0.146132522671 , 0.883037030598 , 0.0192672212601 , 3291.4 , 3.30492795734 , 0.921337928899 , 0.0105264631669 , 5.2 , 1235.6
23 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 10 , 0.075 , 7 , 8 , 1 , 4152.6 , 0 , nan , nan , nan , 172.955357143 , 2.76664266047 , 16.0 , 11.6 , 0.09018 , 0.119095794257 , 0.890179592881 , 0.00782437369552 , 4136.4 , 2.92483173388 , 0.736306508836 , 0.00467559641899 , 6.6 , 1294.7
24 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 10 , 0.05 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 5.03571428571 , 2.31862860894 , 11.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 29.0
25 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 10 , 0.025 , 7 , 8 , 1 , 2010.8 , 0 , nan , nan , nan , 20.8035714286 , 2.6550552583 , 15.9 , 8.5 , 0.13744 , 0.104688847739 , 0.852078842056 , 0.0651744715864 , 1909.9 , 2.22518077365 , 0.881774748022 , 0.0113320706288 , 4.4 , 149.9
26 , 2 , fluid , 2 , nan , nan , 400 , 16 , 500 , 0.0 , 0.0 , 0.974210953255 , 20 , 5 , 0.01 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 0.910714285714 , 1.74786809747 , 6.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 7.0
27 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 50 , 1.0 , 10 , 5 , 1 , 0.0 , 0 , nan , nan , nan , 215.48 , 2.76819990236 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 1444.0
28 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 40 , 0.75 , 10 , 5 , 1 , 0.0 , 0 , nan , nan , nan , 216.2 , 2.76820925508 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0 , 1432.0
29 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 40 , 0.5 , 10 , 5 , 1 , 142.5 , 0 , nan , nan , nan , 208.53 , 2.7684522172 , 16.0 , 1.0 , 0.5035 , 0.0793855882817 , 0.0 , 0.00699292089874 , 284.0 , 0.0 , 0.726129870159 , 0.00118686528081 , 10.5 , 1375.0
30 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 20 , 0.25 , 10 , 5 , 1 , 1682.4 , 0 , nan , nan , nan , 174.32 , 2.76567349106 , 16.0 , 10.0 , 0.11745 , 0.129689641604 , 0.803796708598 , 0.0196975764532 , 1665.3 , 2.58591110601 , 0.950714000364 , 0.00210561337449 , 7.8 , 1161.0
31 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 20 , 0.1 , 10 , 5 , 1 , 2239.5 , 0 , nan , nan , nan , 151.904 , 2.76561894964 , 16.0 , 7.4 , 0.14393 , 0.0947500653328 , 0.900662602311 , 0.00880493280188 , 2229.5 , 2.10078925588 , 0.921019200921 , 0.00450044271721 , 9.1 , 1016.0
32 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 10 , 0.075 , 10 , 5 , 1 , 0.0 , 0 , nan , nan , nan , 4.4 , 2.61720660318 , 15.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 31.0
33 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 10 , 0.05 , 10 , 5 , 1 , 0.0 , 0 , nan , nan , nan , 3.06 , 2.37564654813 , 12.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 21.0
34 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 10 , 0.025 , 10 , 5 , 1 , 3574.1 , 0 , nan , nan , nan , 112.808 , 2.76128368597 , 16.0 , 5.0 , 0.23904 , 0.0652991358138 , 1.27879574114 , 0.00478232592951 , 3565.4 , 1.37701973902 , 0.395329481481 , 0.00350722741495 , 10.4 , 767.7
35 , 3 , fluid , 2 , nan , nan , 200 , 16 , 1000 , 0.0 , 0.0 , 0.95260450825 , 20 , 5 , 0.01 , 10 , 5 , 1 , 575.3 , 0 , nan , nan , nan , 5.118 , 2.4348312593 , 13.2 , 2.2 , 0.54373 , 0.257122828151 , 0.876037887841 , 0.00525765458672 , 573.7 , 0.256888425378 , 0.516220416976 , 0.00933196562637 , 10.2 , 31.3
36 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 50 , 1.0 , 10 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 206.75 , 2.77047128162 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 2189.0
37 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 40 , 0.75 , 10 , 8 , 1 , 114.666666667 , 0 , nan , nan , nan , 201.316666667 , 2.76857888144 , 16.0 , 2.0 , 0.6032 , 0.562263408989 , 6.28 , 0.0155167500319 , 169.5 , 0.749982048152 , 0.884212327052 , 0.0102040447227 , 9.66666666667 , 2137.0
38 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 40 , 0.5 , 10 , 8 , 1 , 550.0 , 0 , nan , nan , nan , 191.9 , 2.76924380608 , 16.0 , 5.9 , 0.18687 , 0.127976469544 , 1.04882167268 , 0.0356564143607 , 540.1 , 1.72049515267 , 0.94538794244 , 0.00525965879554 , 8.9 , 2053.3
39 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 20 , 0.25 , 10 , 8 , 1 , 2370.2 , 0 , nan , nan , nan , 164.195 , 2.76807278116 , 16.0 , 15.4 , 0.07156 , 0.173397490097 , 1.03667699744 , 0.0239495079932 , 2342.8 , 3.48617516185 , 0.970974538756 , 0.00645694624394 , 8.6 , 1741.5
40 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 20 , 0.1 , 10 , 8 , 1 , 3817.1 , 0 , nan , nan , nan , 150.3325 , 2.76736357017 , 16.0 , 11.7 , 0.09326 , 0.120624331227 , 0.881000653624 , 0.00958422796733 , 3799.5 , 2.914041776 , 0.803084056724 , 0.00127259424146 , 7.3 , 1602.8
41 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 10 , 0.075 , 10 , 8 , 1 , 3919.5 , 0 , nan , nan , nan , 135.09625 , 2.76696690223 , 16.0 , 11.4 , 0.09235 , 0.119548081387 , 0.910001346179 , 0.00898914530137 , 3902.1 , 2.88845901544 , 0.972504440797 , 0.00619653490541 , 7.2 , 1440.5
42 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 10 , 0.05 , 10 , 8 , 1 , 7490.4 , 0 , nan , nan , nan , 122.08375 , 2.76661619193 , 16.0 , 9.3 , 0.11585 , 0.0871020679903 , 1.0726700826 , 0.00331918736948 , 7479.1 , 2.48987318822 , 0.801319621356 , 0.00181504825849 , 9.6 , 1306.1
43 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 10 , 0.025 , 10 , 8 , 1 , 10389.1 , 0 , nan , nan , nan , 95.09875 , 2.76366831024 , 16.0 , 7.6 , 0.14481 , 0.0658055325644 , 1.01441871327 , 0.00378142589835 , 10371.0 , 2.12329001175 , 0.614359637485 , 0.00160559061664 , 7.1 , 1015.4
44 , 4 , fluid , 2 , nan , nan , 300 , 16 , 2000 , 0.0 , 0.0 , 0.919865982122 , 160 , 5 , 0.01 , 10 , 8 , 1 , 11607.6 , 0 , nan , nan , nan , 27.40125 , 2.71145570605 , 16.0 , 7.3 , 0.20016 , 0.061595861352 , 1.25824237072 , 0.00132096103794 , 11598.4 , 1.85448074536 , 0.423587184281 , 0.00138594745219 , 9.4 , 293.9
45 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 50 , 1.0 , 8 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 16.4166666667 , 0.693134165093 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 2352.0
46 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 40 , 0.75 , 8 , 9 , 1 , 2996.2 , 0 , nan , nan , nan , 13.8888888889 , 0.692757885912 , 2.0 , 27.7 , 0.05555 , 0.259065032112 , 0.752427064842 , 0.0764669441309 , 2942.2 , 4.81074846996 , 0.988213191364 , 0.00588495325262 , 7.3 , 2019.3
47 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 40 , 0.5 , 8 , 9 , 1 , 4576.3 , 0 , nan , nan , nan , 12.6430555556 , 0.692883270014 , 2.0 , 36.6 , 0.03151 , 0.283352566467 , 0.92273334926 , 0.0544938083518 , 4434.6 , 5.69283566272 , 0.993194450864 , 0.00557017211359 , 7.2 , 1817.2
48 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 20 , 0.25 , 8 , 9 , 1 , 3546.8 , 0 , nan , nan , nan , 11.7625 , 0.6929276817 , 2.0 , 23.8 , 0.05139 , 0.213245309689 , 0.831401923923 , 0.0724639468087 , 3429.5 , 4.47119917127 , 0.815138068228 , 0.0100224189435 , 6.7 , 1691.5
49 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 20 , 0.1 , 8 , 9 , 1 , 7452.3 , 0 , nan , nan , nan , 10.4430555556 , 0.692911209062 , 2.0 , 23.0 , 0.04853 , 0.18798542241 , 0.923604047022 , 0.0078964782466 , 7423.2 , 4.40909538441 , 0.972117506511 , 0.00186834632508 , 7.5 , 1495.8
50 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 10 , 0.075 , 8 , 9 , 1 , 4794.0 , 0 , nan , nan , nan , 9.63611111111 , 0.693001452825 , 2.0 , 12.3 , 0.09614 , 0.121383788418 , 0.910357973995 , 0.00677951028528 , 4778.2 , 2.96671546459 , 0.90398127399 , 0.00470720193154 , 8.5 , 1396.8
51 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 10 , 0.05 , 8 , 9 , 1 , 5813.6 , 0 , nan , nan , nan , 9.78194444444 , 0.692986180196 , 2.0 , 11.9 , 0.1064 , 0.110005913579 , 1.00087588586 , 0.00757512970333 , 5787.9 , 2.87586748575 , 0.643308952494 , 0.00315145181455 , 6.2 , 1403.1
52 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 10 , 0.025 , 8 , 9 , 1 , 2726.9 , 0 , nan , nan , nan , 1.14305555556 , 0.691561294288 , 2.0 , 10.0 , 0.10809 , 0.113864559822 , 0.94072516754 , 0.00984239025811 , 2713.5 , 2.62344993901 , 0.948408163485 , 0.00959510834666 , 6.4 , 165.6
53 , 5 , fluid , 2 , nan , nan , 400 , 2 , 8000 , 0.0 , 0.0 , 0.946975988936 , 80 , 5 , 0.01 , 8 , 9 , 1 , 1848.2 , 0 , nan , nan , nan , 0.177777777778 , 0.660200992973 , 2.0 , 4.6 , 0.32141 , 0.167535215509 , 0.886719949456 , 0.00510024567097 , 1843.6 , 1.21627217975 , 0.99162104013 , 0.00605766666604 , 8.3 , 25.3
54 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 50 , 1.0 , 9 , 9 , 1 , 131.333333333 , 0 , nan , nan , nan , 12.1522633745 , 0.692408621683 , 2.0 , 2.0 , 0.38345 , 0.115630653727 , 1.82738095238 , 0.02137802294 , 195.0 , 0.57735026919 , 0.852690268881 , 0.00639461429804 , 8.0 , 1963.66666667
55 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 40 , 0.75 , 9 , 9 , 1 , 3655.5 , 0 , nan , nan , nan , 9.94814814815 , 0.693047316111 , 2.0 , 34.7 , 0.03131 , 0.292031663237 , 0.822758428348 , 0.0339361301913 , 3591.6 , 5.59482097572 , 0.929708787713 , 0.00632603886913 , 8.2 , 1627.7
56 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 40 , 0.5 , 9 , 9 , 1 , 142.666666667 , 0 , nan , nan , nan , 11.8641975309 , 0.692916873574 , 2.0 , 2.0 , 0.60305 , 0.561083910219 , 1.82417582418 , 0.0146959117365 , 211.5 , 0.749983947972 , 0.506997927837 , 0.00272660131235 , 8.33333333333 , 1896.66666667
57 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 20 , 0.25 , 9 , 9 , 1 , 2681.1 , 0 , nan , nan , nan , 8.98765432099 , 0.693046557338 , 2.0 , 17.1 , 0.06152 , 0.184194950265 , 0.868367488929 , 0.0184807205859 , 2656.1 , 3.74302006023 , 0.821515772543 , 0.00191902103792 , 7.0 , 1455.5
58 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 20 , 0.1 , 9 , 9 , 1 , 3269.1 , 0 , nan , nan , nan , 8.03703703704 , 0.692774916285 , 2.0 , 13.7 , 0.08017 , 0.143220903837 , 0.892880397224 , 0.0124130192326 , 3247.8 , 3.23334337142 , 0.812620505425 , 0.00636077176293 , 7.9 , 1318.9
59 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 10 , 0.075 , 9 , 9 , 1 , 6207.7 , 0 , nan , nan , nan , 7.78518518519 , 0.692753294713 , 2.0 , 14.0 , 0.07543 , 0.127492727414 , 0.955765592533 , 0.00576121189658 , 6190.1 , 3.29957794417 , 0.854990776566 , 0.00116211270516 , 7.2 , 1279.6
60 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 10 , 0.05 , 9 , 9 , 1 , 6791.0 , 0 , nan , nan , nan , 3.3024691358 , 0.692613634181 , 2.0 , 11.2 , 0.09793 , 0.103284005386 , 1.22433552638 , 0.00524009780452 , 6772.6 , 2.82677065365 , 0.827685466512 , 0.00487179654188 , 7.8 , 532.3
61 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 10 , 0.025 , 9 , 9 , 1 , 7544.4 , 0 , nan , nan , nan , 5.66666666667 , 0.692667029192 , 2.0 , 7.0 , 0.18439 , 0.0669626441366 , 1.02683225735 , 0.00200784291816 , 7536.7 , 1.87325959152 , 0.413066868945 , 0.00193582792546 , 6.9 , 924.8
62 , 6 , fluid , 2 , nan , nan , 300 , 2 , 500 , 0.0 , 0.0 , 0.924406520387 , 80 , 5 , 0.01 , 9 , 9 , 1 , 1621.4 , 0 , nan , nan , nan , 1.55679012346 , 0.682503127795 , 2.0 , 5.1 , 0.43188 , 0.286650316622 , 2.09945466204 , 0.0221425968516 , 1604.2 , 1.07784199975 , 0.614519769517 , 0.00825181051895 , 11.0 , 293.2
63 , 7 , fluid , 2 , nan , nan , 200 , 4 , 4000 , 0.0 , 0.0 , 0.969083770343 , 10 , 50 , 1.0 , 7 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 36.9047619048 , 1.38624369742 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1029.0
64 , 7 , fluid , 2 , nan , nan , 200 , 4 , 4000 , 0.0 , 0.0 , 0.969083770343 , 10 , 40 , 0.75 , 7 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 36.2857142857 , 1.3843164106 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 980.0
65 , 7 , fluid , 2 , nan , nan , 200 , 4 , 4000 , 0.0 , 0.0 , 0.969083770343 , 10 , 40 , 0.5 , 7 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 34.1904761905 , 1.38495230538 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 982.0
66 , 7 , fluid , 2 , nan , nan , 200 , 4 , 4000 , 0.0 , 0.0 , 0.969083770343 , 10 , 20 , 0.25 , 7 , 6 , 1 , 2092.4 , 0 , nan , nan , nan , 24.4285714286 , 1.38507564572 , 4.0 , 12.9 , 0.08428 , 0.151705083615 , 0.8661148746 , 0.0190731363151 , 2072.6 , 3.11861210311 , 0.948531963943 , 0.00308397732659 , 5.8 , 689.1
67 , 7 , fluid , 2 , nan , nan , 200 , 4 , 4000 , 0.0 , 0.0 , 0.969083770343 , 10 , 20 , 0.1 , 7 , 6 , 1 , 2223.8 , 0 , nan , nan , nan , 22.4333333333 , 1.3831817946 , 4.0 , 8.9 , 0.12219 , 0.111721168206 , 0.910545681607 , 0.0108525336586 , 2212.0 , 2.41046049371 , 0.740425437081 , 0.00456846158456 , 6.6 , 626.7
