7, 5, 4, 3, 3, 2, 1
159, 124, 82, 76, 70, 65, 57, 54, 41, 31, 31, 30, 29, 28, 28, 23, 19, 17, 17, 13, 13, 11, 11, 11, 8, 6, 5, 4, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1
235, 165, 145, 134, 128, 114, 98, 80, 75, 73, 68, 67, 65, 61, 46, 42, 36, 32, 21, 14, 14, 12, 12, 11, 8, 8, 7, 5, 4, 4, 3, 2, 2, 2, 1, 1, 1
296, 69, 64, 56, 56, 54, 50, 50, 49, 43, 37, 36, 34, 34, 33, 31, 29, 28, 28, 27, 25, 22, 22, 20, 19, 18, 17, 16, 16, 15, 14, 13, 13, 13, 13, 13, 12, 12, 11, 10, 10, 10, 10, 10, 9, 8, 7, 7, 7, 7, 6, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
813, 787, 326, 316, 245, 222, 220, 218, 203, 192, 173, 168, 138, 121, 113, 104, 100, 85, 75, 64, 54, 53, 46, 39, 34, 34, 29, 28, 28, 25, 24, 22, 19, 19, 17, 15, 15, 14, 12, 12, 11, 10, 8, 8, 7, 7, 6, 6, 6, 6, 5, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1073, 491, 359, 353, 343, 323, 299, 274, 273, 246, 239, 195, 187, 182, 169, 148, 145, 128, 127, 105, 60, 58, 28, 22, 21, 16, 15, 15, 12, 12, 11, 6, 6, 5, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
