0 , 210 , 2,1,5,1,2,3,1,3,1,7,12,1,1,2,1,3,5,1,1
0 , 220 , 2,1,5,1,2,3,1,2,1,7,12,1,2,1,3,5,1,1
0 , 230 , 1,1,5,1,1,3,1,2,1,7,12,1,2,3,4,1,1
0 , 240 , 1,5,1,1,1,2,7,12,1,1,3,4,1
0 , 250 , 1,5,1,1,2,7,12,1,3,4,1
0 , 260 , 1,5,1,1,1,5,12,1,3,4,1
0 , 270 , 1,5,1,1,1,4,11,1,3,4,1
0 , 280 , 1,5,1,1,3,11,1,4,3,1
0 , 290 , 1,5,1,1,2,11,1,4,2,1
0 , 300 , 1,4,1,11,1,4,2,1
0 , 310 , 4,11,1,4,2,1
0 , 320 , 1,4,4,11,1
0 , 330 , 1,3,4,11,1
0 , 340 , 2,3,12,1
0 , 350 , 2,3,12
0 , 360 , 2,3,12
0 , 370 , 2,3,11
0 , 380 , 2,3,11
0 , 390 , 2,2,11
0 , 400 , 2,2,11
0 , 410 , 2,2,11
0 , 420 , 2,1,11
0 , 430 , 2,1,10
0 , 440 , 4,1,8
0 , 450 , 4,1,7
0 , 460 , 4,1,6
0 , 470 , 4,1,6
0 , 480 , 4,1,5
0 , 490 , 4,1,5
0 , 500 , 4,1,5
0 , 510 , 4,1,3
0 , 520 , 4,1,3
0 , 530 , 4,1,3
0 , 540 , 4,1,2
0 , 550 , 4,1,2
0 , 560 , 4,1,2
0 , 570 , 4,1,1
0 , 580 , 4,1
0 , 590 , 6,1
0 , 600 , 6,1
1 , 210 , 1,1,1,1,1,1,4,1,3,1,1,1,1,2,1,1,2,6,1
1 , 220 , 1,1,1,1,1,4,1,3,1,1,1,1,1,1,2,6,1
1 , 230 , 1,1,1,1,4,1,3,1,1,1,1,2,6,1
1 , 240 , 1,1,4,1,3,1,1,1,1,3,5,1
1 , 250 , 1,4,1,2,1,1,1,3,5,1
1 , 260 , 1,4,1,2,1,1,3,5,1
1 , 270 , 4,1,2,1,1,2,4,1
1 , 280 , 4,1,1,1,1,1,4,1
1 , 290 , 1,1,1,4,4
1 , 300 , 1,1,1,4,4
1 , 310 , 1,1,4,4
1 , 320 , 1,4,4
1 , 330 , 1,4,4
1 , 340 , 1,4,4
1 , 350 , 1,4,4
1 , 360 , 1,4,4
1 , 370 , 1,4,4
1 , 380 , 1,4,4
1 , 390 , 1,3,5
1 , 400 , 1,3,4
1 , 410 , 1,3,4
1 , 420 , 1,3,4
1 , 430 , 1,3,4
1 , 440 , 1,3,4
1 , 450 , 1,4,2
1 , 460 , 1,4,2
1 , 470 , 1,4,2
1 , 480 , 1,4,2
1 , 490 , 1,2,2
1 , 500 , 1,2,2
1 , 510 , 1,1,1
1 , 520 , 1,1
1 , 530 , 1,1
1 , 540 , 1,1
1 , 550 , 1,1
1 , 560 , 1
1 , 570 , 1
1 , 580 , 1
1 , 590 , 1
1 , 600 , 1
2 , 210 , 1,2,2,3,1,4,2,10,2,1,2,1,1,3,41,3,2,1,1
2 , 220 , 1,1,3,1,4,1,2,9,2,1,4,1,1,3,66,3,1,1
2 , 230 , 1,3,4,2,9,2,1,4,1,1,3,65,3,1,1
2 , 240 , 1,3,3,2,9,2,1,4,1,1,3,65,1,1
2 , 250 , 1,3,3,2,9,2,4,1,1,3,65,1,1
2 , 260 , 1,3,9,2,4,2,4,1,3,64,1
2 , 270 , 1,3,9,2,4,2,4,1,3,63,1
2 , 280 , 1,2,9,2,3,2,4,1,3,63,1
2 , 290 , 1,9,2,3,2,4,1,3,62
2 , 300 , 1,9,2,1,2,4,1,3,63
