RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles
120 , 13 , random_walk , 2 , 45.25 , 6.2889391213 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 20 , 0.25 , 9 , 8 , 1 , 234.0 , 0 , 0.0 , 0.0 , 0.0 , 64.8229166667 , 2.07485055582 , 8.0 , 3.0 , 0.656025 , 0.62843035639 , 0.657288551014 , 0.162635223804 , 217.25 , 0.702410068071 , 0.311242590879 , 0.00307083205463 , 9.25 , 1332.25
121 , 13 , random_walk , 2 , 0.0 , 0.0 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 20 , 0.1 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 35.9027777778 , 2.07816869946 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 746.0
122 , 13 , random_walk , 2 , 0.0 , 0.0 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 10 , 0.075 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 1.20833333333 , 1.90368668834 , 7.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 20.0
123 , 13 , random_walk , 2 , 0.0 , 0.0 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 10 , 0.05 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 16.9444444444 , 2.06521920005 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 380.0
124 , 13 , random_walk , 2 , 0.0 , 0.0 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 10 , 0.025 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 3.95833333333 , 2.01657311053 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 83.0
125 , 13 , random_walk , 2 , 0.0 , 0.0 , 200 , 8 , 1000 , 0.0 , 0.0 , 0.985285549326 , 20 , 5 , 0.01 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 0.208333333333 , 1.33217904021 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 5.0
126 , 14 , random_walk , 2 , 0.0 , 0.13612912656 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 50 , 1.0 , 8 , 8 , 1 , 4.5 , 0 , 0.0 , 0.0 , 0.0 , 11.484375 , 1.38115988844 , 4.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 9.0 , 0.0 , 0.401464632667 , 0.00590302709901 , 7.0 , 520.0
127 , 14 , random_walk , 2 , 0.5 , 0.194520727262 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 40 , 0.75 , 8 , 8 , 1 , 5.5 , 0 , 0.0 , 0.0 , 0.0 , 12.96875 , 1.38337807483 , 4.0 , 1.5 , 0.5845 , 0.591406828967 , 0.0 , 0.429752066116 , 8.0 , 0.652012117044 , 0.493177593199 , 0.00661977175608 , 3.5 , 543.5
128 , 14 , random_walk , 2 , 0.0 , 0.0 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 40 , 0.5 , 8 , 8 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 22.0625 , 1.38553551743 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0 , 919.0
129 , 14 , random_walk , 2 , 15.0 , 2.68252990124 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 20 , 0.25 , 8 , 8 , 1 , 71.75 , 0 , 0.0 , 0.0 , 0.0 , 40.23828125 , 1.38582467364 , 4.0 , 1.0 , 1.0 , 1.0 , 1.16832586757 , 0.0 , 71.75 , 0.0 , 0.458918925945 , 0.00574738462603 , 7.25 , 1707.75
130 , 14 , random_walk , 2 , 39.5 , 5.87857087122 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 20 , 0.1 , 8 , 8 , 1 , 253.25 , 0 , 0.0 , 0.0 , 0.0 , 55.16796875 , 1.38551496974 , 4.0 , 2.5 , 0.654925 , 0.572214022918 , 0.986547078802 , 0.0949489709683 , 239.25 , 0.568865268684 , 0.360688958789 , 0.00140390221836 , 11.0 , 2332.5
131 , 14 , random_walk , 2 , 0.0 , 0.0 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 10 , 0.075 , 8 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 20.28125 , 1.38492346201 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 873.0
132 , 14 , random_walk , 2 , 0.0 , 0.0 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 10 , 0.05 , 8 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 1.078125 , 1.36746165779 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 44.0
133 , 14 , random_walk , 2 , 0.0 , 0.0 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 10 , 0.025 , 8 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 10.09375 , 1.38525443196 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 419.0
134 , 14 , random_walk , 2 , 0.0 , 0.0 , 400 , 4 , 1000 , 0.0 , 0.0 , 0.947420583554 , 40 , 5 , 0.01 , 8 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 3.65625 , 1.38430485092 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 151.0
135 , 15 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 50 , 1.0 , 9 , 8 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 1.69444444444 , 0.68538642193 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 217.0
136 , 15 , random_walk , 2 , 7.25 , 1.54270583676 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 40 , 0.75 , 9 , 8 , 1 , 31.5 , 0 , 0.0 , 0.0 , 0.0 , 1.27430555556 , 0.691969381047 , 2.0 , 1.25 , 0.8086 , 0.690293275042 , 0.378965922444 , 0.159501613642 , 38.3333333333 , 0.0 , 0.458219212838 , 0.00523717220609 , 5.0 , 187.25
137 , 15 , random_walk , 2 , 12.75 , 2.45044143854 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 40 , 0.5 , 9 , 8 , 1 , 45.75 , 0 , 0.0 , 0.0 , 0.0 , 1.41319444444 , 0.690105067107 , 2.0 , 1.75 , 0.86225 , 0.867719271217 , 1.15133436974 , 0.213635816507 , 36.5 , 0.141829144498 , 0.471244435305 , 0.0062161097765 , 5.0 , 194.5
138 , 15 , random_walk , 2 , 20.25 , 3.15169188924 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 20 , 0.25 , 9 , 8 , 1 , 104.75 , 0 , 0.0 , 0.0 , 0.0 , 2.10416666667 , 0.689639039792 , 2.0 , 3.5 , 0.685775 , 0.558807335845 , 0.66976861167 , 0.568742488049 , 55.0 , 0.204000622112 , 0.386831507668 , 0.00477441698161 , 9.25 , 281.75
139 , 15 , random_walk , 2 , 15.75 , 1.31073307672 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 20 , 0.1 , 9 , 8 , 1 , 130.75 , 0 , 0.0 , nan , 0.0 , 4.97569444444 , 0.692171312739 , 2.0 , 2.75 , 0.6251 , 0.33243717202 , 0.614643545279 , 0.498216389616 , 91.3333333333 , -0.0809955416849 , 0.3836418344 , 0.00316349886872 , 14.5 , 684.0
140 , 15 , random_walk , 2 , 14.5 , 1.02189046088 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 10 , 0.075 , 9 , 8 , 1 , 131.75 , 0 , 0.0 , 0.0 , 0.0 , 4.45486111111 , 0.692721199921 , 2.0 , 1.75 , 0.6399 , 0.367426503752 , 0.586561308351 , 0.0283506418372 , 130.25 , 0.0 , 0.325201805913 , 0.00530698310143 , 16.0 , 633.75
141 , 15 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 10 , 0.05 , 9 , 8 , 1 , 2.0 , 0 , 0.0 , nan , 0.0 , 11.9722222222 , 0.69297635815 , 2.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 4.0 , 0.0 , 0.230840039718 , 0.00120967703688 , 17.5 , 1756.5
142 , 15 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 10 , 0.025 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 0.75 , 0.69310509597 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 109.0
143 , 15 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 1000 , 0.0 , 0.0 , 0.958395735278 , 160 , 5 , 0.01 , 9 , 8 , 1 , 0.0 , 0 , nan , nan , 0.0 , 0.277777777778 , 0.677494404449 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 34.0
144 , 16 , random_walk , 2 , 2.66666666667 , 0.390362873688 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 50 , 1.0 , 9 , 10 , 1 , 10.6666666667 , 0 , 0.0 , 0.0 , 0.0 , 2.13333333333 , 0.692344804997 , 2.0 , 0.666666666667 , 1.0 , 1.0 , 0.954545454545 , 0.0 , 16.0 , 0.0 , 0.369475531243 , 0.00299510163924 , 7.33333333333 , 386.333333333
145 , 16 , random_walk , 2 , 4.75 , 0.74251240412 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 40 , 0.75 , 9 , 10 , 1 , 27.75 , 0 , 0.0 , 0.0 , 0.0 , 1.925 , 0.690589738163 , 2.0 , 1.25 , 0.95 , 0.953359671017 , 2.43106312292 , 0.09375 , 27.5 , 0.0 , 0.379682450425 , 0.00545058950511 , 6.75 , 351.75
146 , 16 , random_walk , 2 , 17.0 , 3.00641198185 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 40 , 0.5 , 9 , 10 , 1 , 73.75 , 0 , 0.0 , 0.0 , 0.0 , 3.20833333333 , 0.690987808818 , 2.0 , 3.75 , 0.578575 , 0.41906903244 , 1.68968708596 , 0.391835011127 , 51.25 , 0.326508577242 , 0.287798196773 , 0.0060688122618 , 8.75 , 582.5
147 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 20 , 0.25 , 9 , 10 , 1 , 0.0 , 0 , nan , 0.0 , 0.0 , 4.44444444444 , 0.692988543757 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 786.0
148 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 20 , 0.1 , 9 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 0.1 , 0.691761498852 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 19.0
149 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 10 , 0.075 , 9 , 10 , 1 , 0.0 , 0 , nan , nan , 0.0 , 1.71111111111 , 0.692068473087 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 323.0
150 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 10 , 0.05 , 9 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 0.0444444444444 , 0.655481773901 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 11.0
151 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 10 , 0.025 , 9 , 10 , 1 , 0.0 , 0 , nan , nan , 0.0 , 0.311111111111 , 0.690185676019 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 52.0
152 , 16 , random_walk , 2 , 0.0 , 0.0 , 100 , 2 , 8000 , 0.0 , 0.0 , 0.966215124628 , 20 , 5 , 0.01 , 9 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 0.0111111111111 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 1.0
153 , 17 , random_walk , 2 , 0.0 , 0.00397660338423 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 50 , 1.0 , 9 , 6 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 9.96296296296 , 2.05861441477 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 149.0
154 , 17 , random_walk , 2 , 20.75 , 3.92881664387 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 40 , 0.75 , 9 , 6 , 1 , 69.0 , 0 , 0.0 , 0.0 , 0.0 , 15.787037037 , 2.05846686008 , 8.0 , 1.5 , 0.871175 , 0.772874946096 , 1.36449430199 , 0.125857988166 , 63.25 , 0.0 , 0.475421058891 , 0.0048170425253 , 4.25 , 246.0
155 , 17 , random_walk , 2 , 9.0 , 1.22410110376 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 40 , 0.5 , 9 , 6 , 1 , 47.75 , 0 , 0.0 , 0.0 , 0.0 , 19.8518518519 , 2.05943724085 , 8.0 , 1.5 , 0.798675 , 0.697796977526 , 0.650950727344 , 0.0781489864695 , 46.75 , 0.0 , 0.469975617949 , 0.00416151009539 , 4.75 , 302.75
156 , 17 , random_walk , 2 , 28.0 , 3.60636591629 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 20 , 0.25 , 9 , 6 , 1 , 166.0 , 0 , 0.0 , 0.0 , 0.0 , 25.3981481481 , 2.06975314929 , 8.0 , 1.25 , 0.901775 , 0.858358202693 , 1.55250021297 , 0.0441086419753 , 160.5 , 0.0 , 0.405315941711 , 0.00130091588837 , 6.75 , 382.5
157 , 17 , random_walk , 2 , 45.0 , 5.1932340572 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 20 , 0.1 , 9 , 6 , 1 , 342.25 , 0 , 0.0 , 0.0 , 0.0 , 55.3240740741 , 2.07063813724 , 8.0 , 2.0 , 0.5325 , 0.201007797422 , 0.952288332727 , 0.0592524496326 , 332.75 , 0.0 , 0.253466643857 , 0.00391169186035 , 12.75 , 863.5
158 , 17 , random_walk , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 10 , 0.075 , 9 , 6 , 1 , 0.0 , 0 , nan , nan , 0.0 , 18.6111111111 , 2.06867933078 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 278.0
159 , 17 , random_walk , 2 , 149.25 , 13.5628425883 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 10 , 0.05 , 9 , 6 , 1 , 1305.75 , 0 , 0.0 , 0.0 , 0.0 , 0.212962962963 , 0.882350904387 , 2.5 , 3.25 , 0.3345 , 0.0606180843188 , 0.800864260063 , 0.00391435677012 , 1303.25 , 0.75412656 , 0.256071174112 , 0.00806145310363 , 12.75 , 2.0
160 , 17 , random_walk , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 10 , 0.025 , 9 , 6 , 1 , 0.0 , 0 , nan , nan , 0.0 , 7.24074074074 , 2.06627229233 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 106.0
161 , 17 , random_walk , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.991321997524 , 40 , 5 , 0.01 , 9 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 0.0185185185185 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 1.0
162 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 50 , 1.0 , 10 , 9 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 66.7888888889 , 2.76583193025 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 809.0
163 , 18 , random_walk , 2 , 2.0 , 0.34994674541 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 40 , 0.75 , 10 , 9 , 1 , 7.0 , 0 , 0.0 , 0.0 , 0.0 , 59.2666666667 , 2.76215288299 , 16.0 , 1.0 , 0.5765 , 0.347772581937 , 0.0 , 0.132653061224 , 13.0 , 0.0 , 0.462708399565 , 0.0129447096312 , 6.0 , 706.0
164 , 18 , random_walk , 2 , 0.5 , -2.77555756156e-17 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 40 , 0.5 , 10 , 9 , 1 , 3.0 , 0 , 0.0 , 0.0 , 0.0 , 63.65 , 2.76246989082 , 16.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 6.0 , 0.0 , 0.422047033047 , 0.0070860218655 , 5.0 , 759.0
165 , 18 , random_walk , 2 , 32.25 , 5.64483773999 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 20 , 0.25 , 10 , 9 , 1 , 133.75 , 0 , 0.0 , 0.0 , 0.0 , 97.6722222222 , 2.76426407069 , 16.0 , 1.75 , 0.716175 , 0.569779388809 , 0.524328584971 , 0.0167521118634 , 132.5 , 0.176769375805 , 0.493644926481 , 0.00585024639495 , 9.25 , 1176.0
166 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 20 , 0.1 , 10 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 7.16666666667 , 2.70751337611 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 90.0
167 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 10 , 0.075 , 10 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 174.955555556 , 2.76787394789 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 2054.0
168 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 10 , 0.05 , 10 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 1.71111111111 , 2.57028128576 , 14.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 23.0
169 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 10 , 0.025 , 10 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 2.05555555556 , 2.46281437367 , 13.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 28.0
170 , 18 , random_walk , 2 , 0.0 , 0.0 , 400 , 16 , 2000 , 0.0 , 0.0 , 0.984927651578 , 10 , 5 , 0.01 , 10 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 17.8444444444 , 2.74293580722 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 199.0
171 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 50 , 1.0 , 9 , 9 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 8.43209876543 , 1.38435941652 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 438.0
172 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 40 , 0.75 , 9 , 9 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 5.2962962963 , 1.37944454361 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 289.0
173 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 40 , 0.5 , 9 , 9 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 8.33333333333 , 1.38543868272 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 448.0
174 , 19 , random_walk , 2 , 12.25 , 2.26579754941 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 20 , 0.25 , 9 , 9 , 1 , 64.25 , 0 , 0.0 , 0.0 , 0.0 , 10.1543209877 , 1.3826637205 , 4.0 , 1.25 , 0.8854 , 0.81001521239 , 1.18261511653 , 0.0192 , 63.75 , 0.0 , 0.443756703673 , 0.00584013482187 , 9.5 , 559.75
175 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 20 , 0.1 , 9 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 19.9382716049 , 1.38043576813 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 1023.0
176 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 10 , 0.075 , 9 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 6.14814814815 , 1.38114145252 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 340.0
177 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 10 , 0.05 , 9 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 0.320987654321 , 1.38010875716 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 18.0
178 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 10 , 0.025 , 9 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 0.197530864198 , 1.34211317891 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 11.0
179 , 19 , random_walk , 2 , 0.0 , 0.0 , 200 , 4 , 500 , 0.0 , 0.0 , 0.972570637887 , 20 , 5 , 0.01 , 9 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 0.654320987654 , 1.36936080145 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 40.0
180 , 20 , random_walk , 2 , 3.25 , 0.467657388759 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 50 , 1.0 , 7 , 9 , 1 , 11.5 , 0 , 0.0 , 0.0 , 0.0 , 5.47619047619 , 0.692299203125 , 2.0 , 1.25 , 1.0 , 1.0 , 0.312888198758 , 0.125 , 11.25 , 0.0 , 0.456981869144 , 0.00263527734646 , 5.5 , 670.5
181 , 20 , random_walk , 2 , 17.25 , 3.3479884612 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 40 , 0.75 , 7 , 9 , 1 , 63.5 , 0 , 0.0 , 0.0 , 0.0 , 5.26984126984 , 0.692054179939 , 2.0 , 1.5 , 0.8179 , 0.722100674925 , 0.646361661987 , 0.0917316118039 , 60.75 , 0.0 , 0.474965790359 , 0.00328578755133 , 5.25 , 665.0
182 , 20 , random_walk , 2 , 27.5 , 4.32869124902 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 40 , 0.5 , 7 , 9 , 1 , 101.75 , 0 , 0.0 , 0.0 , 0.0 , 4.76587301587 , 0.69104000848 , 2.0 , 3.25 , 0.572825 , 0.456866219872 , 1.4025203996 , 0.361983382603 , 79.0 , 0.472224205102 , 0.365959390482 , 0.0073753466011 , 5.0 , 602.75
183 , 20 , random_walk , 2 , 0.0 , 0.00930910189867 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 20 , 0.25 , 7 , 9 , 1 , 0.5 , 0 , 0.0 , 0.0 , 0.0 , 11.2301587302 , 0.691334943234 , 2.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.479746059241 , 0.00831133969277 , 7.0 , 1461.0
184 , 20 , random_walk , 2 , 0.0 , 0.0 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 20 , 0.1 , 7 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 6.80952380952 , 0.692800880196 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 836.0
185 , 20 , random_walk , 2 , 67.0 , 8.0727418693 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 10 , 0.075 , 7 , 9 , 1 , 539.75 , 0 , 0.0 , 0.0 , 0.0 , 50.7182539683 , 0.69302286328 , 2.0 , 2.75 , 0.6248 , 0.455403488663 , 0.468987927406 , 0.35509297377 , 416.5 , 0.352404915684 , 0.178091932811 , 0.00258669769946 , 8.75 , 6443.25
186 , 20 , random_walk , 2 , 0.0 , 0.0 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 10 , 0.05 , 7 , 9 , 1 , 0.0 , 0 , nan , nan , 0.0 , 5.66666666667 , 0.693001070734 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 702.0
187 , 20 , random_walk , 2 , 0.0 , 0.0 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 10 , 0.025 , 7 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 0.0793650793651 , 0.689009238477 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 11.0
188 , 20 , random_walk , 2 , 0.0 , 0.0 , 300 , 2 , 1000 , 0.0 , 0.0 , 0.974341559843 , 20 , 5 , 0.01 , 7 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 0.0 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 2.0
189 , 21 , random_walk , 2 , 0.0 , 0.0 , 300 , 1 , 500 , 0.0 , 0.0 , 0.926201353798 , 10 , 50 , 1.0 , 10 , 9 , 1 , 0.0 , 0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 855.0
