4, 2, 2
275, 144, 97, 89, 53, 43, 43, 38, 24, 16, 13, 7, 7, 6, 6, 5, 4, 4, 4, 2, 2, 1, 1, 1, 1, 1, 1
757, 186, 86, 17, 1, 1
105, 82, 41, 36, 29, 18, 13, 13, 12, 12, 9, 8, 4, 1, 1, 1, 1, 1
336, 185, 173, 139, 102, 74, 51, 17, 13, 4, 3, 3, 1, 1, 1
1243, 415, 17, 4, 1, 1, 1, 1, 1, 1
173, 171, 15, 1
[]
[]
[]
5, 1, 1
5, 5, 1
1, 1
2, 2, 1
2, 2, 2, 1, 1, 1, 1, 1
4, 1, 1
4, 4, 2, 2, 2, 1, 1
26, 7, 3, 2
8, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1
50, 7, 3, 3, 3, 2, 1, 1, 1, 1, 1
11, 8, 4, 2, 2, 1
6, 2, 2, 2, 1, 1, 1, 1
70, 9, 8, 8, 7, 6, 5, 5, 3, 1, 1, 1, 1
16, 6, 5, 2, 1, 1, 1
84, 30, 6, 5, 2, 2, 2, 2
13, 4
87, 48, 15, 1, 1
104, 27, 2
[]
3, 2, 1
2, 2, 1
5,
6, 5, 3, 3, 2, 2, 1
9, 5, 3, 2
4, 3, 3, 3, 1, 1
8, 4, 4, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
8, 6, 4, 4, 3, 3, 1, 1
100, 12, 10, 9, 5, 4, 1
320, 168, 128, 114, 65, 39, 34, 10, 4, 3, 3, 2
579, 7, 7, 5, 1, 1, 1
589, 521, 200, 125, 100, 96, 86, 78, 77, 33, 24, 22, 13, 10, 8, 8, 7, 2, 1, 1, 1, 1, 1, 1, 1
34, 11, 6, 3
75, 72, 9, 6, 3, 2, 1, 1, 1, 1
246, 128, 122, 30, 29, 16, 14, 10, 4, 1, 1, 1
[]
2, 1
[]
[]
2, 2, 1, 1, 1
2, 2, 2, 2, 1, 1
1, 1, 1
3, 2, 2, 1, 1, 1, 1, 1
5, 3, 2, 2, 1
3, 3, 2, 2, 2, 2, 2, 1
3, 2, 2, 2, 2, 1, 1, 1, 1, 1
6, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
10, 8, 5, 2, 1
21, 16, 15, 15, 14, 11, 11, 8, 3, 3, 3, 2, 1, 1
5, 3, 1, 1
90, 69, 39, 25, 20, 14, 13, 7, 4, 3, 1
141, 113, 99, 88, 25, 19, 16, 12, 4, 3, 3, 2, 2, 1, 1
179, 162, 96, 38, 21, 19, 12, 1, 1
15, 8, 5, 5, 5, 2, 2, 2, 1
14, 5, 1
8, 4, 1, 1
[]
[]
3, 2, 1
3, 2
2, 2, 1, 1
2, 1
5, 1, 1, 1
1, 1, 1, 1, 1
4, 3, 2, 1, 1
7, 5, 3, 1
6, 2, 1, 1, 1
11, 4, 4, 2, 1, 1, 1
18, 3
4, 1, 1
15, 7, 2, 2, 2, 2, 2, 1
37, 30, 9, 3, 3
24, 21, 11, 6, 4, 2, 1, 1
58, 9, 5, 1, 1
[]
[]
[]
61, 38, 38, 31, 18, 17, 17, 11, 7, 5, 4, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1
324, 57, 49, 38, 31, 9, 7, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1
585, 503, 328, 200, 134, 116, 61, 45, 34, 31, 30, 30, 16, 16, 11, 9, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
83, 75, 61, 54, 38, 37, 35, 33, 31, 29, 28, 27, 24, 24, 24, 24, 19, 16, 16, 16, 15, 14, 14, 12, 12, 12, 12, 11, 11, 10, 10, 10, 9, 8, 8, 8, 7, 6, 6, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
69, 56, 49, 48, 40, 36, 33, 30, 23, 22, 19, 18, 18, 18, 16, 15, 15, 14, 13, 12, 12, 12, 11, 11, 11, 10, 10, 9, 9, 9, 9, 9, 8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
59, 54, 42, 41, 38, 35, 33, 30, 28, 28, 24, 23, 18, 16, 15, 15, 15, 13, 13, 13, 13, 12, 11, 10, 8, 7, 7, 7, 6, 6, 6, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1
42, 36, 36, 29, 28, 25, 20, 19, 19, 19, 19, 18, 17, 16, 15, 15, 15, 14, 14, 14, 13, 12, 12, 11, 10, 10, 10, 10, 10, 9, 9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
150, 73, 59, 42, 40, 33, 32, 30, 25, 24, 24, 23, 23, 22, 19, 19, 18, 15, 13, 13, 12, 12, 11, 11, 11, 11, 11, 10, 9, 9, 9, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
119, 116, 74, 72, 62, 55, 49, 42, 28, 16, 16, 14, 13, 11, 6, 5, 4, 4, 3, 3, 3, 1, 1, 1, 1
120, 95, 76, 75, 35, 31, 25, 25, 25, 16, 14, 13, 8, 4, 4, 2, 2, 2, 2, 1, 1
171, 151, 75, 57, 54, 48, 32, 29, 28, 13, 11, 11, 8, 6, 5, 4, 4, 4, 2, 2, 1, 1
210, 196, 193, 165, 95, 74, 71, 60, 60, 51, 38, 29, 25, 18, 9, 8, 2, 1, 1, 1, 1, 1
164, 132, 111, 72, 72, 68, 61, 51, 41, 11, 9, 4, 2, 2, 2, 1, 1, 1
600, 223, 175, 172, 141, 109, 75, 61, 52, 40, 31, 21, 19, 4, 1, 1
354, 212, 145, 93, 80, 71, 14, 10, 2, 2, 1, 1, 1, 1, 1, 1, 1
398, 230, 173, 95, 41, 2, 2, 1, 1, 1, 1
1,
9, 4, 1
[]
5, 1, 1, 1
3, 2, 2, 1, 1, 1
4, 2, 1, 1
27, 11, 9, 7, 5, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
30, 16, 12, 8, 8, 6, 5, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1
10, 5, 5, 4, 3, 3, 2, 2, 1, 1, 1, 1
120, 43, 35, 29, 22, 21, 20, 19, 18, 17, 14, 10, 10, 9, 9, 8, 8, 7, 6, 6, 6, 6, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1
64, 61, 56, 50, 40, 33, 31, 30, 28, 24, 19, 17, 16, 14, 14, 14, 13, 11, 10, 10, 10, 9, 8, 8, 8, 7, 6, 6, 5, 5, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1
2202, 1137, 185, 58, 54, 36, 15, 12, 12, 10, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1
74, 71, 67, 61, 50, 40, 36, 31, 28, 26, 19, 19, 18, 14, 10, 10, 8, 7, 5, 5, 5, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1
1375, 408, 270, 154, 140, 37, 5, 5, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1
761, 269, 183, 21, 20, 19, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1
704, 380, 167, 70, 37, 35, 12, 9, 3, 2, 2, 1, 1, 1, 1
598, 207, 187, 34, 2, 2, 1, 1, 1, 1
12,
11, 8, 4, 3
[]
[]
[]
3, 2, 1, 1
6, 3, 3, 2, 1
3, 2, 1, 1, 1, 1, 1
1, 1, 1
3, 2, 2, 1, 1
5, 4, 3, 2, 1
8, 4, 3, 2, 2, 1, 1
6, 6, 6, 3, 2, 2
13, 3, 3, 3, 2, 1, 1, 1
9, 5, 5, 2, 2, 2, 2, 1, 1, 1
32, 9, 4, 2, 2, 1, 1
54, 46, 28, 21, 15, 10, 9, 5
103, 41, 39, 33, 33, 25, 20, 16, 12, 10, 10, 8, 4, 3, 3, 1, 1
47, 27, 27, 11, 7, 2, 1, 1
72, 49, 37, 33, 13, 5, 1, 1
21, 3, 1
[]
[]
[]
3, 2
2, 2, 1, 1
1, 1, 1
3, 2, 2, 2, 2, 2, 1, 1, 1
2, 1, 1
6, 6, 4, 3, 3, 2, 1, 1
4, 2, 2, 2, 1, 1, 1, 1, 1, 1
3, 2, 1, 1, 1
16, 15, 6, 4, 2, 2, 2, 1, 1
6, 5, 4, 4, 2, 2, 2, 1
105, 74, 48, 37, 22, 4, 3, 2, 2
8, 7, 6, 3, 3, 3, 2, 1
49, 13, 5, 3, 2, 2, 2, 1
53, 39, 35, 20, 8, 7, 4, 3, 2, 1
74, 18, 16, 16, 13, 11, 7, 2, 2, 1, 1, 1
176, 115, 49, 10, 3, 1
16, 7, 1
4,
[]
1, 1, 1
2, 1, 1, 1
5, 4, 3, 3, 2, 1
3, 1, 1, 1
3, 2, 1, 1
3, 2, 1, 1
3, 2, 2, 2, 1, 1, 1, 1, 1
8, 6, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1
7, 7, 2, 1, 1, 1
20, 8, 6, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1
58, 22, 11, 8, 6
18, 10
12, 2, 1
36, 35, 11, 10, 10, 6, 6, 3, 2, 1, 1, 1
18,
4,
[]
[]
[]
3, 2, 1, 1, 1, 1
3, 2, 1, 1
3, 3, 3, 2, 1, 1
3, 2, 2, 2, 1
4, 4
3, 1, 1, 1
3, 2, 1, 1
5, 4, 3, 1, 1
13, 7, 6, 6, 5, 4, 4, 2, 1
27, 9, 4, 4, 3, 2, 2, 1
11, 10, 5, 4, 3, 3, 2, 1, 1
118, 35, 30, 29, 20, 12, 10, 4, 3, 1, 1, 1, 1
27, 21, 17, 7, 6, 3, 3, 3, 2, 2
13, 4, 4, 3, 2, 1, 1
91, 75, 38, 30, 27, 18, 15, 4, 1
49, 11, 1, 1
2,
[]
[]
244, 228, 136, 127, 45, 36, 26, 25, 16, 12, 11, 11, 10, 10, 6, 4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1
499, 288, 285, 193, 192, 172, 162, 151, 110, 74, 59, 50, 36, 36, 30, 22, 13, 10, 5, 5, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
352, 239, 219, 185, 137, 105, 94, 68, 26, 14, 13, 12, 9, 5, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
403, 172, 77, 52, 34, 33, 29, 25, 23, 23, 21, 20, 19, 18, 18, 17, 16, 16, 15, 15, 14, 14, 13, 13, 13, 13, 13, 13, 12, 11, 10, 10, 10, 10, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
403, 129, 51, 48, 39, 32, 30, 26, 25, 23, 22, 20, 20, 18, 18, 15, 15, 14, 13, 12, 12, 11, 11, 11, 10, 9, 9, 9, 8, 7, 7, 7, 7, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
348, 134, 104, 81, 76, 53, 49, 49, 46, 43, 41, 40, 35, 34, 34, 30, 27, 21, 19, 18, 17, 12, 10, 10, 10, 10, 10, 9, 8, 7, 7, 6, 4, 4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 192, 83, 77, 42, 32, 24, 21, 20, 20, 19, 19, 19, 18, 17, 17, 16, 14, 13, 12, 12, 11, 11, 11, 10, 10, 9, 9, 9, 9, 9, 9, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
351, 176, 141, 122, 104, 84, 45, 44, 42, 33, 26, 26, 26, 20, 17, 9, 9, 8, 7, 6, 6, 4, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
258, 192, 187, 174, 88, 86, 66, 63, 60, 42, 23, 21, 18, 13, 13, 11, 9, 7, 4, 2, 1, 1, 1, 1
137, 103, 88, 63, 62, 51, 36, 36, 29, 24, 18, 17, 16, 14, 11, 9, 9, 7, 6, 6, 6, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1
268, 149, 118, 114, 100, 94, 88, 87, 46, 41, 35, 31, 28, 23, 16, 13, 13, 11, 10, 9, 7, 7, 6, 5, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
117, 102, 88, 71, 42, 30, 29, 28, 28, 24, 23, 23, 13, 11, 9, 8, 7, 6, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1
179, 166, 139, 121, 48, 43, 39, 33, 29, 28, 17, 12, 11, 10, 8, 8, 8, 8, 8, 6, 6, 6, 6, 5, 4, 4, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1
246, 186, 155, 125, 118, 100, 54, 49, 45, 29, 17, 16, 12, 11, 5, 1, 1, 1, 1, 1, 1
300, 281, 150, 78, 50, 28, 23, 19, 16, 8, 6, 5, 4, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
18, 1
2, 2, 1
[]
[]
3, 1, 1, 1
8, 6, 4, 3, 3, 1, 1, 1, 1, 1
3, 2, 2, 1, 1, 1
6, 3, 2, 2, 2, 1, 1, 1
4, 1, 1, 1
4, 2, 2, 1, 1, 1
4, 3, 2, 1
6, 3, 2, 2, 1, 1
18, 9, 5, 5, 5, 4, 1, 1
6, 3, 2, 1, 1, 1
61, 7, 7, 1, 1, 1
52, 24, 5, 4, 2, 1, 1
24, 21, 20, 11, 8, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1
116, 99, 23, 4, 1
11, 7, 6, 2, 2, 1, 1
10, 5, 5, 2
11, 3
3,
2,
[]
2, 2, 1
2,
3, 1, 1
3,
1,
7, 3, 3, 2, 1, 1, 1, 1, 1, 1
53, 16, 9, 9, 8, 8, 8, 8, 6, 5, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
8, 4, 3, 1
45, 39, 37, 36, 31, 25, 15, 14, 13, 12, 12, 11, 10, 8, 8, 6, 6, 6, 6, 5, 5, 5, 3, 3, 3, 2, 2, 2, 1, 1, 1
73, 25, 25, 12, 6, 6, 5, 5, 4, 3, 2, 2, 1, 1
99, 58, 51, 36, 30, 28, 27, 15, 13, 12, 6, 6, 4, 4, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
180, 171, 95, 44, 32, 12, 8, 7, 7, 5, 3, 2, 1
317, 259, 222, 180, 101, 70, 31, 30, 29, 15, 13, 5, 3, 2, 1, 1, 1, 1, 1
182, 169, 147, 43, 12, 1, 1
16, 13, 8, 3, 1
127, 21, 1, 1
21,
[]
5, 2, 1
2, 1
2, 2, 1
4, 2, 1, 1
[]
5, 2
37, 17, 15, 15, 11, 7, 7, 6, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
[]
6, 4, 2
74, 43, 15, 10, 6, 6, 5, 5, 5, 4, 4, 3, 2, 1, 1, 1, 1
11, 5, 4, 1, 1
166, 45, 29, 26, 23, 21, 16, 9, 8, 8, 4, 4, 3, 2, 2, 2, 1, 1, 1, 1
38, 26, 15, 11, 7, 6, 2, 1, 1, 1, 1, 1
2891, 254, 69, 9, 1, 1, 1, 1, 1, 1
[]
1071, 460, 1
7, 4
2,
[]
3, 2
3, 2, 1
4, 4, 2, 1
4, 1, 1
4, 2, 1
5, 4
5,
12, 4, 2
25, 24, 22, 10, 6, 4, 3, 2, 2
195, 139, 69, 50, 34, 33, 33, 27, 20, 18, 18, 18, 12, 11, 10, 8, 6, 6, 5, 5, 4, 4, 4, 4, 4, 4, 3, 2, 2, 1, 1, 1
69, 35, 34, 28, 20, 17, 17, 16, 15, 14, 14, 13, 12, 12, 9, 9, 9, 8, 8, 8, 7, 7, 6, 5, 5, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1
1022, 359, 358, 197, 172, 18, 4, 4, 3, 2, 2, 1, 1, 1, 1
183, 134, 132, 96, 55, 55, 39, 31, 20, 14, 10, 4, 3, 2, 2, 1, 1, 1, 1
761, 301, 129, 126, 110, 85, 16, 15, 7, 3, 2, 1, 1, 1, 1, 1, 1
302, 193, 175, 107, 105, 91, 67, 44, 27, 24, 15, 7, 1, 1, 1
2, 1, 1, 1
247, 43, 43, 9, 3
2,
5,
3, 2, 2, 1
2, 1, 1, 1, 1
5, 3, 2, 2
1, 1
6, 2, 2, 1
7, 2, 1
1, 1, 1, 1
5, 4, 3, 2, 1, 1, 1
49, 26, 17, 5, 2, 1, 1
6, 4, 3, 3, 2, 2, 1, 1, 1
33, 20, 16, 13, 12, 9, 3, 3, 2
11, 7, 6, 4, 4, 3, 3, 2, 1, 1, 1
30, 20, 13, 11, 8, 5, 4, 3, 3, 2, 1, 1
102, 44, 21, 21, 15, 10, 2
14, 13, 5
6, 6, 5, 2
[]
[]
1,
2, 1, 1
6, 2, 2, 1, 1, 1
4, 3, 3, 2, 2, 2, 2, 1, 1, 1
4, 3, 1, 1
3, 3, 2, 1, 1, 1
3, 2, 1, 1
8, 7, 6, 4, 4, 3, 1, 1, 1
10, 7, 3, 2, 1, 1, 1, 1, 1
23, 4, 3, 2, 1
53, 46, 37, 18, 10, 9, 6, 6, 5, 2, 1, 1, 1, 1, 1, 1
83, 39, 7, 7, 5, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1
21, 11, 2
49, 49, 34, 24, 19, 10, 8, 4, 2, 2, 1, 1
37, 8, 2
233, 57, 52, 7, 6, 3, 1, 1
330, 20, 12, 8, 2, 2, 1, 1
[]
[]
1,
3, 1, 1
4,
3, 1
3, 2, 2, 1
3, 2
4, 3, 3, 2
5, 5, 4, 2, 2, 2, 2, 1
14, 13, 8, 6, 5, 5, 5, 4, 4, 3, 2, 2, 2, 2, 2, 1, 1, 1
8, 4, 2
66, 48, 43, 38, 37, 25, 22, 14, 14, 12, 11, 7, 7, 7, 6, 5, 5, 5, 5, 4, 4, 4, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
7, 2, 2, 1
50, 39, 29, 23, 19, 19, 14, 13, 12, 11, 9, 7, 6, 6, 6, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1
181, 110, 40, 38, 27, 16, 13, 10, 7, 6, 6, 5, 4, 1, 1, 1, 1, 1
308, 72, 58, 2, 2, 1
92, 18, 7, 2
1751, 70, 1, 1, 1
52, 35, 14, 8
9,
5,
1, 1
3, 2, 1, 1, 1
4, 1, 1
3, 2, 2, 2, 1
2, 1, 1
3, 2, 1, 1, 1
5, 3, 2, 1, 1, 1, 1, 1
3, 3, 1
9, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1
38, 6, 3, 3, 2, 1
20, 13, 10, 9, 9, 2, 1, 1, 1
14, 12, 6, 5, 4, 3, 3, 3, 2, 2, 2, 2
44, 26, 19, 19, 12, 5, 3, 3, 2, 2, 2
140, 40, 31, 20, 10, 3, 1
59, 33, 28, 16, 15, 1
[]
[]
[]
3, 2, 2, 1, 1, 1
2, 1, 1, 1
1, 1
4, 2, 1, 1, 1
5, 3, 3, 1, 1
3, 2, 1
4, 4, 1, 1, 1, 1
3, 2, 2, 1, 1, 1
27, 6, 5, 3, 2, 1, 1
15, 6, 2, 1, 1, 1, 1, 1
7, 5, 5, 4, 3, 2, 2, 2, 1, 1, 1
11, 6, 5, 3, 1, 1
52, 47, 12, 9, 6, 5, 4, 4, 1
66, 22, 21, 10, 10, 9, 6, 3, 3, 1, 1
118, 34, 9, 6, 2, 1, 1
21, 21, 2, 2
7, 4, 3
3, 3, 2, 2
6, 5, 2
5, 2, 2, 1
2, 1, 1
3, 3, 2, 1, 1
2, 1, 1
3, 2, 2, 2, 1, 1, 1
3, 2, 1
2, 1, 1, 1, 1, 1
7, 5, 2, 2, 1, 1, 1, 1, 1
17, 15, 5, 4, 2, 1, 1, 1, 1
15, 4, 2, 1, 1
7, 7, 5, 5, 4, 3, 3, 2, 2, 1, 1, 1
14, 8, 4, 4, 4, 1, 1
9, 9, 5, 4, 2, 2, 2, 1, 1
188, 182, 48, 32, 26, 20, 9, 7, 6, 5, 4, 2, 2, 2
215, 95, 22, 13, 5, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1
60, 54, 19, 7, 1, 1
3,
2, 1
6,
3,
1, 1, 1
2, 1, 1
3, 2, 1, 1, 1
2, 1, 1, 1, 1
7, 6, 5, 1
37, 10, 7, 5, 5, 5, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
3, 1, 1
235, 190, 165, 91, 59, 37, 30, 28, 16, 14, 13, 5, 4, 1, 1, 1
351, 195, 177, 120, 53, 31, 18, 6, 4, 2, 2, 2, 1
118, 37, 12, 11, 5, 4, 1, 1
170, 143, 107, 99, 85, 36, 11, 9, 5, 2, 1, 1, 1
541, 270, 91, 90, 84, 81, 24, 10, 5, 2, 1, 1, 1, 1, 1
258, 58, 57, 6, 6, 5, 3, 2, 1, 1, 1
522, 200, 197, 70, 48, 43, 26, 17, 6, 1, 1, 1
123, 76, 26, 4, 4, 2, 1
[]
2,
[]
5, 1, 1
3, 2, 1
3, 2, 1, 1
4, 1, 1, 1, 1
2, 2, 2, 2, 2, 1, 1
5, 2, 2, 1, 1
4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
44, 27, 16, 10, 9, 3, 1, 1, 1
4, 4, 3, 1, 1, 1
8, 7, 4, 3, 3, 3, 1, 1, 1, 1
54, 4, 3, 1, 1, 1
50, 44, 20, 12, 12, 11, 9, 8, 6, 4, 2, 2, 1, 1
18, 9, 3, 1, 1
205, 145, 120, 89, 45, 36, 13, 9, 3, 1, 1, 1
74, 45
1,
[]
1,
2, 2, 1, 1
2, 2, 1, 1, 1
1,
2, 2, 2
2, 1, 1, 1, 1
3, 2, 2, 1, 1, 1, 1, 1, 1
5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1
7, 4, 3, 2, 1
26, 5, 3, 3, 1, 1
3, 2, 2, 2, 1, 1, 1
33, 23, 8, 2, 2, 1, 1, 1, 1
21, 5, 4, 4, 3, 3, 2, 1, 1, 1, 1
58, 52, 38, 30, 12, 8, 7, 7, 6, 3, 3, 1
48, 39, 33, 33, 24, 17, 15, 12, 12, 7, 1, 1
9, 8, 6, 1
2, 2
[]
[]
2,
194, 171, 166, 38, 14, 10, 8, 7, 6, 5, 4, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
77, 64, 21, 20, 7, 7, 5, 5, 5, 4, 4, 3, 3, 3, 2, 2, 1
409, 34, 29, 13, 8, 5, 4, 4, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1
