RowID,motion,ind.production,biomass.prod.N,biomass.prod.P,biomass.prod.C,res.inflow,N.types,P.types,C.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,barriers,logseries.a,starting.seed,flow.rate,width,height,viscosity,total.abundance,immigration.rate,resource.tau,particle.tau,individual.tau,resource.concentration,shannons.resource.diversity,resource.richness,species.richness,simpson.e,e.var,berger.parker,inv.simp.D,N.max,skew,tracer.particles,resource.particles,speciation,Whittakers.turnover,Jaccards.dissimilarity,Sorensens.dissimilarity,avg.per.capita.growth,avg.per.capita.maint,avg.per.capita.N.efficiency,avg.per.capita.P.efficiency,avg.per.capita.C.efficiency,avg.per.capita.active.dispersal,amplitude,flux,frequency,phase,disturbance
1,'fluid',-0.87,-0.17216437207982652,0.088211143644152515,-0.16362389230913735,800,5,7,4,100000,0.6,0.0006,0.02,1,0.9977934929268891,100,0.02,30,5,10,924,0.005,26.218441986328973,nan,171.10682062758406,2.5964,2.7326020399999997,16.0,4.4699999999999998,0.26349899999999998,0.14543920934288379,0.92334864988017584,0.12676171987686113,1043.6500000000001,1.297709963262532,10,485,'yes',0.0048100048100048112,0.0085858585858585839,0.004810004810004812,0.4887411393538445,0.00076748346301776715,0.42091895808412766,0.44611862316819706,0.62740048168880569,0.016160936395017055,0.5,'yes',0.06,5,0.0001
2,'fluid',-0.02,-0.00031245064081251333,-0.00063229818167976595,-0.00022256452478630035,400,6,2,6,80000,0.2,0.00011999999999999999,0.02,1,0.9987291960394116,100,0.0074999999999999997,30,9,10,0,0.0001,67.176333333333346,nan,43.569403222445992,0.84340740740740727,2.4519835200000002,14.0,0.55072463768115942,1.0,1.0,1.0,0.0,1.0526315789473684,0.0,2,296,'yes',0.0,0.0,0.0,0.13784520528923649,0.00015206746587391421,0.48061734704626519,0.5724787237841179,0.47474859200251462,0.011409162258249421,0.4,'yes',0.04,7,0.0001
3,'fluid',3.4300000000000002,0.55474767939686975,0.37276119815586894,0.16391088067268725,400,2,10,10,80000,0.9,0.00054,0.5,2,0.9966961996975996,100,0.059999999999999998,15,10,10,1624,0.001,14.97535848169311,83.355113636363612,98.605549244062388,1.3850000000000002,2.8256192900000001,22.0,14.91,0.51288400000000001,0.29783700292659498,0.19519368673623391,0.86781095517215079,347.97000000000003,0.84138105889439996,6,212,'yes',0.0017583928330998587,0.0033973923679806025,0.0017583928330998587,0.64063964056720035,0.00073102265823910657,0.59218756858158206,0.51652112606394585,0.52227461888115101,0.21745387184854298,0.1,'yes',0.04,3,0.0001
4,'fluid',0.0,0.0,0.0,0.0,800,9,2,9,10000,0.05,1e-05,0.3,2,0.9962941002043996,100,0.0050000000000000001,40,6,10,0,0.0005,66.873499999999979,nan,52.329787234042563,1.447208333333333,2.7253570900000001,20.0,0.0,nan,nan,nan,nan,nan,nan,0,461,'yes',nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4,'yes',0.1,0,0.0001
5,'fluid',283.75999999999999,18.705668018629584,21.43103664637421,19.520277160465433,600,7,1,1,100000,0.1,0.0001,0.1,3,0.9931994891069105,100,0.59999999999999998,50,9,10,23583,0.005,23.917026989316522,50.682314554555063,98.678806669792479,14.886311111111111,1.7380917899999999,9.0,17.899999999999999,0.13705399999999998,0.11141923354096246,0.62372237283797172,0.51667075222386749,9196.6700000000001,3.2483522131429674,47,6761,'yes',0.0090327585923140868,0.017518103289517126,0.0090327585923140989,0.099874753574010044,0.00056060844921594839,0.63795642962670684,0.84692578491752624,0.64223366722562891,0.072278937133042967,0.2,'yes',0.1,7,0.0001
6,'fluid',5.9299999999999997,0.27593829286974142,0.76586483923434523,0.52989788653369663,1000,7,5,6,100000,0.1,0.0001,0.02,1,0.9963123496028778,100,0.02,20,10,10,2965,0.001,33.888101655968306,138.0,156.97553668920847,1.4601499999999998,2.85279521,18.0,4.6900000000000004,0.33546899999999996,0.19913205078097701,0.78435575284333003,0.32751280019556606,1999.78,1.261773428245597,3,323,'yes',0.0011223344556677895,0.0020202020202020198,0.0011223344556677895,0.099918780196761703,0.00036487246749337954,0.64697597172299115,0.52667260293646279,0.69501087922495486,0.015891377463988998,0.05,'yes',0.04,7,0.0001
7,'fluid',20.370000000000001,1.6978069947185648,1.4158472981940529,1.4193663416785918,200,10,9,6,100000,0.8,8e-05,0.08,1,0.9986437149199048,100,0.20000000000000001,50,10,10,2135,0.0,10.446184581266209,68.512593191122605,92.482478377322366,0.78680000000000005,3.1553118000000002,25.0,36.909999999999997,0.322382,0.22935125765730124,0.1735308531549947,0.90926633959112013,485.70999999999998,2.1052690741323454,25,572,'yes',0.0048620170727445297,0.0095469015112693324,0.0048620170727445306,0.5787272479752914,0.00043899814609261718,0.52543622830545011,0.54385710194061077,0.51824004739588325,0.030001511997615533,0.3,'yes',0.1,9,0.0001
8,'fluid',4.2999999999999998,0.13442455812614867,0.11079024312385641,0.22331482591622873,200,1,10,8,40000,0.8,0.00047999999999999996,0.5,2,0.9972956650734536,100,0.089999999999999997,15,10,10,1470,0.0005,11.723053972364111,70.29116713025536,119.26845830973551,0.80713333333333348,2.3908796099999998,18.629999999999999,10.74,0.54992299999999994,0.40574831006701523,0.28936561446829201,0.82824237651796329,419.12,1.147038448168181,6,98,'yes',0.0014518069437977901,0.0027701254973982251,0.0014518069437977912,0.6027368783589715,0.00067085583086014299,0.6128067052234164,0.55060353438011145,0.55350568030877023,0.31122567856593586,0.4,'yes',0.04,2,0.0001
9,'fluid',11.23,0.45149027319895368,0.21737050495695967,0.2059600851826866,1000,2,6,2,20000,0.8,8e-05,0.4,1,0.9944334612583239,100,0.02,50,5,10,3197,0.001,30.597426449082572,nan,160.2026978166131,1.8184800000000001,2.1384892700000004,10.0,7.29,0.30637000000000003,0.14495452445732412,0.65433176045732122,0.48668733637258205,1775.4400000000001,1.713363369277493,8,578,'yes',0.00067340067340067322,0.0012626262626262627,0.00067340067340067322,0.65185765248606065,0.00029099953858538491,0.73623898612311445,0.53748888198685407,0.43165008543954303,0.27008219747594236,0.5,'yes',0.02,6,0.0001
10,'fluid',-0.01,-0.00010641902916262393,-0.0099921256049027851,-0.00014884671890142684,200,1,7,2,20000,0.6,0.0006,0.08,2,0.9916683228637247,100,0.01,20,8,10,0,0.005,67.890131313131292,nan,39.704761904761902,0.8016875,2.0678725300000003,10.0,0.0,nan,nan,nan,nan,nan,nan,1,165,'yes',nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2,'yes',0.02,5,0.0001
