RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles
31 , 3 , fluid , 2 , 244.0 , 27.9381212012 , 100 , 1 , 4000 , 0.0 , 0.0 , 0.986917441124 , 160 , 20 , 0.1 , 8 , 6 , 1 , 2365.0 , 4 , 13.1088646967 , 53.6 , 91.5453853881 , 0.0 , 0.0 , 1.0 , 11.0 , 0.2545 , 0.0859181207035 , 0.0 , 0.642813046141 , 1101.0 , 1.61268360698 , 0.447040254939 , 0.0045131139433 , 4.0 , 260.0
32 , 3 , fluid , 2 , 130.0 , 7.57398450027 , 100 , 1 , 4000 , 0.0 , 0.0 , 0.986917441124 , 160 , 10 , 0.075 , 8 , 6 , 1 , 1788.0 , 4 , 16.1712962963 , 67.4 , 86.5612483051 , 0.0 , 0.0 , 1.0 , 15.0 , 0.1391 , 0.143048608774 , 0.0 , 0.520816755001 , 1150.0 , 2.84845259769 , 0.445539858408 , 0.00390052343819 , 7.0 , 133.0
33 , 3 , fluid , 2 , 63.0 , 3.83026247466 , 100 , 1 , 4000 , 0.0 , 0.0 , 0.986917441124 , 160 , 10 , 0.05 , 8 , 6 , 1 , 716.0 , 4 , 19.7008403361 , 107.8 , 124.464955022 , 0.0 , 0.0 , 1.0 , 10.0 , 0.1058 , 0.17509868968 , 0.0 , 0.0549569301832 , 696.0 , 2.66641827935 , 0.443360268989 , 0.00536792693184 , 3.0 , 286.0
34 , 3 , fluid , 2 , 113.0 , 4.3396417518 , 100 , 1 , 4000 , 0.0 , 0.0 , 0.986917441124 , 160 , 10 , 0.025 , 8 , 6 , 1 , 1788.0 , 4 , 31.0744777475 , 207.5 , 285.396424994 , 0.0 , 0.0 , 1.0 , 5.0 , 0.2027 , 0.0847430319658 , 0.0 , 0.0133596334499 , 1776.0 , 1.49996722518 , 0.475312065117 , 0.00211800893937 , 4.0 , 248.0
35 , 3 , fluid , 2 , 103.0 , 4.67174295562 , 100 , 1 , 4000 , 0.0 , 0.0 , 0.986917441124 , 160 , 5 , 0.01 , 8 , 6 , 1 , 1461.0 , 4 , 81.738317757 , 519.8 , 627.995579829 , 0.0 , 0.0 , 1.0 , 3.0 , 0.3356 , 0.0697219914569 , 0.0 , 0.00682682437887 , 1456.0 , 0.707105651577 , 0.470657192781 , 0.0042411462464 , 8.0 , 4.0
36 , 4 , fluid , 2 , 43.0 , 7.75326981815 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 50 , 1.0 , 10 , 6 , 1 , 195.0 , 2 , 7.15843472542 , 7.36 , 12.1762579928 , 55.0666666667 , 1.38578859823 , 4.0 , 26.0 , 0.2613 , 0.50042388611 , 0.0 , 0.852807363577 , 67.0 , 4.01264248709 , 0.375405553544 , 0.00589517208054 , 7.0 , 2195.0
37 , 4 , fluid , 2 , 148.0 , 31.1899395042 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 40 , 0.75 , 10 , 6 , 1 , 622.0 , 2 , 9.35598251835 , 9.725 , 16.4668082847 , 52.35 , 1.38576169663 , 4.0 , 19.0 , 0.18 , 0.232687025831 , 0.0 , 0.707653973801 , 318.0 , 3.55554804611 , 0.435652008348 , 0.00341718417232 , 6.0 , 2074.0
38 , 4 , fluid , 2 , 237.0 , 45.2785838734 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 40 , 0.5 , 10 , 6 , 1 , 1116.0 , 2 , 12.7954428203 , 13.625 , 27.048996444 , 52.25 , 1.38456677598 , 4.0 , 31.0 , 0.0607 , 0.251217736371 , 0.0 , 0.468185146645 , 807.0 , 5.19116538359 , 0.425123209963 , 0.00907243315144 , 8.0 , 2023.0
39 , 4 , fluid , 2 , 1278.0 , 177.236740896 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 20 , 0.25 , 10 , 6 , 1 , 7747.0 , 2 , 20.0407263028 , 27.75 , 46.6833373841 , 35.3833333333 , 1.38593815638 , 4.0 , 61.0 , 0.0387 , 0.160464911521 , 0.0 , 0.576062930143 , 4762.0 , 6.59957697025 , 0.429839211287 , 0.00304379761889 , 8.0 , 1439.0
40 , 4 , fluid , 2 , 0.0 , 0.0 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 20 , 0.1 , 10 , 6 , 1 , 0.0 , 2 , nan , nan , nan , 1.21666666667 , 1.37258597492 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 53.0
41 , 4 , fluid , 2 , 0.0 , 0.0 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 10 , 0.075 , 10 , 6 , 1 , 0.0 , 2 , nan , nan , nan , 1.05 , 1.36251691828 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 38.0
42 , 4 , fluid , 2 , 0.0 , 0.0 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 10 , 0.05 , 10 , 6 , 1 , 0.0 , 2 , nan , nan , nan , 0.516666666667 , 1.36543064667 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 21.0
43 , 4 , fluid , 2 , 1247.0 , 21.8341691599 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 10 , 0.025 , 10 , 6 , 1 , 24635.0 , 2 , 55.0991979047 , 287.1 , 348.085134217 , 1.81666666667 , 1.34050226523 , 4.0 , 11.0 , 0.0911 , 0.0752563199355 , 0.0 , 0.00170394559843 , 24614.0 , 2.84604905199 , 0.421055499053 , 0.00121457223173 , 7.0 , 62.0
44 , 4 , fluid , 2 , 0.0 , 0.0 , 300 , 4 , 2000 , 0.0 , 0.0 , 0.992407587348 , 10 , 5 , 0.01 , 10 , 6 , 1 , 0.0 , 2 , nan , nan , nan , 0.2 , 1.24245332489 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 6.0
45 , 5 , fluid , 2 , 35.0 , 4.81195348409 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 50 , 1.0 , 7 , 7 , 1 , 171.0 , 4 , 5.12328502415 , 5.28 , 7.31538828013 , 16.3673469388 , 1.38556698304 , 4.0 , 29.0 , 0.5745 , 0.527980809443 , 0.0 , 0.939981532779 , 17.0 , 0.921845121647 , 0.323553796374 , 0.00550453902015 , 6.0 , 525.0
46 , 5 , fluid , 2 , 47.0 , 8.16125040754 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 40 , 0.75 , 7 , 7 , 1 , 197.0 , 4 , 6.56026785714 , 7.075 , 11.2558348294 , 14.8775510204 , 1.3838662193 , 4.0 , 25.0 , 0.4581 , 0.495801869882 , 0.0 , 0.912674894999 , 37.0 , 2.14266016447 , 0.328047534658 , 0.00634716999184 , 6.0 , 512.0
47 , 5 , fluid , 2 , 183.0 , 30.2933682533 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 40 , 0.5 , 7 , 7 , 1 , 763.0 , 4 , 9.45517954017 , 9.7 , 15.6669683258 , 13.7551020408 , 1.38596964185 , 4.0 , 31.0 , 0.1311 , 0.251340783256 , 0.0 , 0.75387731054 , 336.0 , 4.04020084542 , 0.382054975517 , 0.00787819882485 , 6.0 , 444.0
48 , 5 , fluid , 2 , 229.0 , 43.9654265005 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 20 , 0.25 , 7 , 7 , 1 , 1178.0 , 4 , 12.8232882329 , 20.85 , 34.1132219602 , 11.7346938776 , 1.37809543524 , 4.0 , 32.0 , 0.078 , 0.224235123791 , 0.0 , 0.599279086593 , 726.0 , 5.04678193946 , 0.342843386588 , 0.00870107861737 , 8.0 , 392.0
49 , 5 , fluid , 2 , 455.0 , 25.8019612399 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 20 , 0.1 , 7 , 7 , 1 , 5227.0 , 4 , 19.3365983972 , 45.95 , 73.8263981234 , 3.28571428571 , 1.36641473672 , 4.0 , 28.0 , 0.1064 , 0.127084916318 , 0.0 , 0.664445463502 , 2743.0 , 3.8921487138 , 0.390395970482 , 0.00310027124983 , 5.0 , 97.0
50 , 5 , fluid , 2 , 239.0 , 15.2798187511 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 10 , 0.075 , 7 , 7 , 1 , 2225.0 , 4 , 13.6398390342 , 58.1 , 88.0402846322 , 8.59183673469 , 1.38580382639 , 4.0 , 15.0 , 0.0821 , 0.169509424231 , 0.0 , 0.187994849135 , 2003.0 , 3.46726653178 , 0.464742947331 , 0.00292123443448 , 5.0 , 277.0
51 , 5 , fluid , 2 , 184.0 , 18.262464423 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 10 , 0.05 , 7 , 7 , 1 , 2380.0 , 4 , 22.7878077374 , 89.6 , 165.091197296 , 4.63265306122 , 1.37418901094 , 4.0 , 23.0 , 0.1674 , 0.117475304045 , 0.0 , 0.740244333027 , 1045.0 , 3.02954844676 , 0.429964401973 , 0.00480123327314 , 6.0 , 162.0
52 , 5 , fluid , 2 , 298.0 , 11.425486918 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 10 , 0.025 , 7 , 7 , 1 , 3891.0 , 4 , 50.6204287516 , 184.0 , 270.172269703 , 6.81632653061 , 1.3756760133 , 4.0 , 10.0 , 0.1015 , 0.112183172671 , 0.0 , 0.0148398788603 , 3862.0 , 2.66664072849 , 0.197140731632 , 0.00157905429157 , 2.0 , 225.0
53 , 5 , fluid , 2 , 0.0 , 0.0 , 100 , 4 , 2000 , 0.0 , 0.0 , 0.959014327757 , 40 , 5 , 0.01 , 7 , 7 , 1 , 0.0 , 4 , nan , nan , nan , 0.0816326530612 , 0.69314718056 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 2.0
54 , 6 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 50 , 1.0 , 7 , 5 , 1 , 0.0 , 0 , 5.02068965517 , 5.29411764706 , 7.2523364486 , 334.142857143 , 2.76725601328 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 1545.0
55 , 6 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 40 , 0.75 , 7 , 5 , 1 , 0.0 , 0 , 6.51728990752 , 6.8 , 9.98555956679 , 336.057142857 , 2.76728306683 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 1530.0
56 , 6 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 40 , 0.5 , 7 , 5 , 1 , 0.0 , 0 , 9.60602258469 , 9.78260869565 , 21.5580890337 , 306.057142857 , 2.76776567493 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 1448.0
57 , 6 , fluid , 2 , 105.0 , 19.0993281954 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 20 , 0.25 , 7 , 5 , 1 , 389.0 , 0 , 15.9437017995 , 18.65 , 48.1080193841 , 312.742857143 , 2.76553721752 , 16.0 , 6.0 , 0.3163 , 0.125555656765 , 0.0 , 0.473020929018 , 269.0 , 1.48693427803 , 0.420355660372 , 0.00429171805833 , 6.0 , 1469.0
58 , 6 , fluid , 2 , 543.0 , 75.1365268371 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 20 , 0.1 , 7 , 5 , 1 , 3992.0 , 0 , 27.8566505858 , 47.45 , 152.129321889 , 208.542857143 , 2.76686995679 , 16.0 , 14.0 , 0.072 , 0.141666600554 , 0.0 , 0.00849733033201 , 3975.0 , 3.3282000774 , 0.330854850235 , 0.00360643219609 , 5.0 , 993.0
59 , 6 , fluid , 2 , 402.0 , 38.2741247629 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 10 , 0.075 , 7 , 5 , 1 , 2667.0 , 0 , 23.7794193883 , 56.0 , 113.016685336 , 82.8285714286 , 2.75799393554 , 16.0 , 12.0 , 0.0878 , 0.122878474564 , 0.0 , 0.0507692443956 , 2598.0 , 3.01359663106 , 0.796357543726 , 0.0151291793176 , 7.0 , 386.0
60 , 6 , fluid , 2 , 211.0 , 16.4348333547 , 300 , 16 , 1000 , 0.0 , 0.0 , 0.969813531026 , 20 , 10 , 0.05 , 7 , 5 , 1 , 1546.0 , 0 , 27.9130136986 , 90.4 , 183.334995461 , 74.4571428571 , 2.73851949804 , 16.0 , 9.0 , 0.1813 , 0.0913444592299 , 0.0 , 0.387200453869 , 1146.0 , 2.05713999169 , 0.899814875757 , 0.0137402306838 , 6.0 , 321.0
