0 , 0 , 5, 4, 6, 4, 4, 6, 5, 6, 5, 6, 6, 6, 6, 7, 6, 6, 6, 6, 5, 5, 6, 4, 4, 4, 6, 6, 4, 6, 6, 6, 5, 5, 7, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 6, 6, 6, 5, 5, 4, 5, 4
1 , 0 , 7, 5, 7, 8, 6, 9, 8, 6, 6, 8, 6, 6, 6, 8, 6, 7, 7, 9, 7, 7, 6, 7, 6, 5, 8, 5, 6, 7, 8, 7, 8, 7, 7, 9, 7, 8, 6, 8, 7, 8
2 , 0 , 10, 8, 12, 10, 11, 9, 11, 7, 11, 11, 11, 9, 9, 9, 11, 9, 11, 12, 9, 7, 12, 7, 11, 8, 8, 11, 10, 11, 10, 11, 9, 8, 10, 9, 11, 7, 12, 11, 12, 10
3 , 0 , 19, 16, 14, 15, 20, 23, 16, 25, 21, 19, 15, 20, 25, 16, 19, 16, 21, 15, 15, 14
4 , 0 , 35, 51, 53, 37, 45, 37, 44, 46, 47, 34, 43, 53, 40, 61, 53, 34, 61, 42, 45, 47
5 , 0 , 51, 63, 48, 47, 74, 80, 62, 76, 50, 69
6 , 0 , 93, 103, 111, 95, 114, 108, 114, 109, 101, 73
7 , 0 , 151, 144, 188, 166, 211, 236, 133, 186, 225, 164
8 , 0 , 
9 , 1 , 4, 3, 3, 4, 4, 4, 5, 4, 4, 3, 4, 3, 5, 3, 4, 3, 4, 5, 4, 4, 3, 4, 5
10 , 1 , 6, 5, 4, 5, 5, 5, 4, 4, 6, 4, 4, 4, 6, 5, 5, 5, 5, 5, 6, 5
11 , 1 , 8, 8, 9, 7, 8, 6, 5, 9, 5, 5, 8, 6, 6, 6, 8, 8, 8, 6, 8, 8
12 , 1 , 11, 17, 16, 13, 14, 12, 16, 17, 13, 16, 11, 15, 13, 11, 15, 13, 12, 13, 12, 17
13 , 1 , 29, 36, 29, 26, 40, 34, 40, 26, 24, 24, 36, 41, 41, 36, 38, 37, 33, 41, 41, 26
14 , 1 , 37, 52, 42, 37, 36, 55, 55, 34, 33, 52
15 , 1 , 54, 86, 80, 60, 54, 58, 78, 61, 54, 60
16 , 1 , 94, 119, 143, 146, 102, 116, 104, 133, 165, 146
17 , 1 , 
18 , 2 , 5, 7, 6, 7, 5, 7, 8, 7, 6, 8, 7, 6, 6, 5, 8, 7, 7, 8, 5, 8, 8, 7, 6, 8, 6, 7, 5, 8, 5, 6, 6, 6, 5, 6, 6, 6, 5, 7, 8, 7, 8, 7, 7, 6, 6, 8, 7, 8, 7, 8
19 , 2 , 6, 7, 10, 11, 10, 10, 9, 10, 9, 9, 10, 9, 8, 10, 8, 9, 11, 9, 7, 9, 8, 10, 7, 9, 9, 9, 8, 10, 9, 8, 7, 11, 9, 7, 11, 8, 7, 7, 7, 8
20 , 2 , 11, 14, 10, 9, 16, 11, 11, 10, 9, 9, 13, 11, 11, 11, 15, 9, 14, 10, 16, 14, 14, 10, 16, 11, 14, 12, 12, 12, 13, 16, 14, 14, 10, 15, 16, 14, 12, 10, 16, 13, 10
21 , 2 , 19, 28, 21, 23, 18, 31, 26, 19, 24, 20, 18, 31, 31, 18, 18, 28, 25, 23, 20, 25
22 , 2 , 53, 44, 53, 59, 71, 46, 47, 54, 55, 70, 71, 47, 62, 68, 58, 51, 70, 59, 63, 68
23 , 2 , 72, 80, 96, 60, 67, 69, 64, 94, 86, 89
24 , 2 , 115, 87, 105, 158, 157, 122, 136, 156, 101, 103
25 , 2 , 
26 , 2 , 
27 , 3 , 6, 4, 6, 5, 5, 7, 4, 7, 7, 6, 7, 7, 6, 6, 5, 6, 7, 5, 5, 6, 5, 6, 4, 7, 4, 7, 6, 5, 7, 5, 7, 7, 7, 5, 7, 5, 7, 7, 7, 5, 7, 6, 5, 6, 6, 5, 7, 5, 5, 7
28 , 3 , 6, 9, 7, 9, 9, 6, 8, 10, 7, 7, 9, 6, 9, 7, 6, 8, 6, 6, 7, 7, 6, 9, 7, 6, 7, 6, 7, 7, 8, 6, 6, 7, 8, 7, 8, 9, 9, 9, 9, 8
29 , 3 , 9, 10, 8, 10, 8, 10, 14, 10, 13, 12, 11, 13, 12, 10, 12, 11, 12, 9, 14, 8, 14, 12, 11, 13, 9, 13, 14, 11, 12, 14, 11, 11, 11, 9, 13, 11, 11, 9, 10, 12
30 , 3 , 20, 23, 19, 26, 19, 16, 16, 27, 25, 17, 26, 21, 26, 16, 26, 25, 18, 17, 18, 26
31 , 3 , 46, 64, 44, 50, 45, 65, 49, 55, 45, 68, 65, 42, 55, 55, 65, 51, 39, 65, 39, 65
32 , 3 , 57, 56, 57, 65, 94, 92, 52, 68, 81, 52
33 , 3 , 83, 91, 135, 139, 123, 79, 96, 91, 110, 131
34 , 3 , 165, 161, 249, 254, 221, 230, 200, 163, 239, 193
35 , 3 , 433, 609, 474, 602, 481
