'1.0', '12.0', '7.0', '6.0', '3.0'
'13.0', '1.0', '9.0', '69.0', '65.0'
'5.0', '2.0', '1.0', '7.0', '6.0', '13.0'
'4.0', '22.0', '1.0', '8.0', '3.0', '2.0'
'35.0', '9.0', '5.0'
'1.0', '41.0', '1.0 75.403596', '14.0'
'7.0', '5.0', '1.0'
'12.0', '20.0', '11.0', '20.0 106.157996', '12.0 108.091753', '11.0 105.6561', '7.0', '12.0 109.815714', '12.0 109.10278', '12.0 107.658993', '20.0 110.806066', '2.0', '13.0', '12.0 112.073827', '12.0 110.71383', '12.0 110.115216', '11.0 111.111125'
'31.0', '5.0', '2.0', '11.0', '1.0'
'12.0',
'13.0', '1.0', '6.0'
'11.0', '36.0', '2.0', '13.0'
'13.0', '7.0', '2.0', '13.0 151.241895', '13.0 151.192083'
'13.0',
'11.0', '7.0', '14.0', '11.0 163.790182'
'66.0',
'13.0', '7.0', '12.0'
'7.0', '50.0'
'13.0', '7.0'
'13.0',
'7.0', '40.0'
'13.0',
[]
'31.0',
'11.0',
'13.0', '7.0', '20.0'
[]
'7.0',
'11.0', '7.0'
'40.0',
'7.0', '58.0', '13.0', '11.0'
'1.0', '2.0', '145.0'
'47.0', '34.0', '2.0', '1.0'
'9.0', '1.0', '6.0', '2.0', '18.0'
'2.0', '6.0', '5.0', '11.0', '1.0'
'13.0', '4.0', '3.0'
'2.0', '5.0'
'23.0', '2.0', '1.0'
'23.0 350.559487', '7.0', '5.0', '3.0', '1.0', '68.0', '21.0', '2.0'
'1.0', '22.0', '17.0', '2.0'
'5.0', '4.0', '19.0', '81.0', '11.0', '5.0 383.749117', '36.0', '19.0 385.287985'
'3.0', '8.0', '14.0', '3.0 459.715175', '10.0', '3.0 437.177336', '3.0 420.239855', '12.0', '11.0'
'130.0', '5.0', '27.0', '130.0 509.565496', '130.0 504.755291'
'22.0',
'27.0', '4.0', '22.0', '40.0', '22.0 531.345708', '4.0 537.605858'
'28.0', '4.0', '8.0', '5.0', '4.0 548.232562', '28.0 548.055463'
'8.0', '67.0', '4.0'
[]
'5.0', '8.0', '35.0', '4.0'
[]
'15.0',
'6.0', '8.0'
'8.0',
'10.0',
[]
'8.0',
[]
[]
'26.0', '22.0', '12.0'
[]
[]
'43.0', '4.0', '12.0'
[]
'7.0', '21.0', '2.0', '14.0'
'1.0',
'1.0', '3.0'
'5.0', '1.0'
'1.0', '5.0'
