RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation, species.turnover, growth.max, maint.max
25 , 2 , random_walk , 2 , 1.0 , 0.00928135232063 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 7.5 , 1 , 1.82452201304 , nan , 9.09779147406 , 1.475 , 0.688453570395 , 2.0 , 3.0 , 0.66525 , 0.700618839517 , 0.6 , 0.45 , 5.0 , 0.513604853018 , 0.0898977039292 , 0.0033024706747 , 4.0 , 273.0 , no , 0.333333333333 , 0.1 , 0.05
26 , 2 , random_walk , 2 , 0.0 , 0.0542656127046 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 12.5 , 1 , 6.96540396331 , nan , 25.3293147208 , 1.055 , 0.691963144203 , 2.0 , 4.0 , 0.6918 , 0.675392711572 , 0.272727272727 , 0.61334120425 , 6.5 , 0.533814714594 , 0.0711547142607 , 0.00146171227176 , 5.0 , 203.5 , no , 0.25 , 0.1 , 0.05
27 , 2 , random_walk , 2 , 35.0 , 1.92965666888 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 310.0 , 1 , 31.5868536169 , nan , 72.2069757117 , 1.42 , 0.692848503643 , 2.0 , 2.0 , 0.8047 , 0.816564513864 , 0.43085106383 , 0.377511395792 , 230.5 , 0.0 , 0.0931043636397 , 0.00280345561787 , 7.0 , 285.5 , no , 0.0 , 0.1 , 0.05
28 , 2 , random_walk , 2 , 1.5 , 0.217616164317 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 2 , 0.09 , 10 , 10 , 10 , 19.5 , 1 , nan , nan , 23.9003436426 , 3.245 , 0.692482857378 , 2.0 , 3.5 , 0.4637 , 0.458547900571 , 0.318181818182 , 0.373323515113 , 15.0 , 0.900186905025 , 0.0870075619591 , 0.00438531044554 , 4.5 , 673.5 , no , 0.142857142857 , 0.1 , 0.05
31 , 2 , random_walk , 2 , 100.5 , 8.86069725171 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 2 , 0.06 , 10 , 10 , 10 , 901.0 , 1 , 28.2765272362 , nan , 87.689553391 , 3.255 , 0.693118384285 , 2.0 , 3.0 , 0.46225 , 0.187664941559 , 0.654442877292 , 0.278402409481 , 755.0 , 0.62094904568 , 0.0852503906923 , 0.00281056698382 , 5.0 , 656.0 , no , 0.0 , 0.1 , 0.05
32 , 2 , random_walk , 2 , 0.0 , 0.0020411602809 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 2 , 0.05 , 10 , 10 , 10 , 1.0 , 1 , nan , nan , 10.2365771812 , 5.08 , 0.69261974003 , 2.0 , 1.0 , 1.0 , 1.0 , 0.5 , 0.0 , 1.0 , 0.0 , 0.040428641791 , 0.0324394747118 , 2.0 , 1050.0 , no , 0.0 , 0.1 , 0.05
33 , 2 , random_walk , 2 , 85.5 , 4.65677605399 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 2 , 0.04 , 10 , 10 , 10 , 1367.0 , 1 , 22.1090909091 , nan , 92.3429069945 , 3.575 , 0.692345308237 , 2.0 , 4.0 , 0.30615 , 0.272518022436 , 0.481074943225 , 0.18341601925 , 1232.5 , 1.15273370503 , 0.0657414929217 , 0.00185588092326 , 4.5 , 744.0 , no , 0.0 , 0.1 , 0.05
35 , 2 , random_walk , 2 , 113.5 , 6.21402486754 , 200 , 2 , 800 , 0.0 , 0.0 , 0.996295587158 , 1000 , 2 , 0.01 , 10 , 10 , 10 , 1353.0 , 1 , 44.1513157895 , nan , 96.0900336965 , 1.04 , 0.692327888618 , 2.0 , 1.0 , 1.0 , 1.0 , 0.375161707633 , 0.0 , 1353.0 , 0.0 , 0.0848124927076 , 0.00300809654684 , 1.5 , 200.0 , no , 0.0 , 0.1 , 0.05
39 , 3 , fluid , 2 , 1.5 , 0.153655673794 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 80 , 0.9 , 10 , 10 , 10 , 5.5 , 1 , 5.78267922272 , 6.30208333333 , 8.08298662415 , 5.34 , 0.693140769408 , 2.0 , 3.0 , 0.92485 , 0.954519270541 , 0.142857142857 , 0.639030612245 , 2.5 , 0.707106781187 , 0.25629764493 , 0.00656594338284 , 5.0 , 1064.5 , no , 0.666666666667 , 0.4 , 0.01
40 , 3 , fluid , 2 , 7.0 , 1.68755623433 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 80 , 0.8 , 10 , 10 , 10 , 26.5 , 1 , 6.43608250837 , 7.38476190476 , 10.9562502246 , 5.24 , 0.692600204899 , 2.0 , 2.0 , 0.5514 , 0.26733014625 , 0.166666666667 , 0.0913100940573 , 25.5 , 0.0 , 0.352930483354 , 0.00219625201469 , 7.5 , 1051.5 , no , 0.0 , 0.4 , 0.01
41 , 3 , fluid , 2 , 223.5 , 39.6147673258 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 10 , 0.7 , 10 , 10 , 10 , 958.5 , 1 , 6.48645769485 , 7.72727272727 , 13.3744785431 , 4.82 , 0.693057983768 , 2.0 , 27.0 , 0.09555 , 0.232820207246 , 0.775096525097 , 0.555370517438 , 589.5 , 4.51393426623 , 0.344544282362 , 0.0028077387963 , 4.5 , 952.0 , no , 0.407407407407 , 0.4 , 0.01
42 , 3 , fluid , 2 , 587.0 , 109.983568933 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 10 , 0.6 , 10 , 10 , 10 , 2476.5 , 1 , 6.78427203827 , 6.525 , 17.0442884339 , 4.315 , 0.69303148224 , 2.0 , 20.5 , 0.08745 , 0.166916603924 , 0.596892655367 , 0.403169453668 , 1815.5 , 4.044801168 , 0.344565903936 , 0.00262539414804 , 5.5 , 850.5 , no , 0.268292682927 , 0.4 , 0.01
43 , 3 , fluid , 2 , 285.5 , 53.2952292352 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 10 , 0.5 , 10 , 10 , 10 , 1272.0 , 1 , 8.1483137939 , 8.65 , 19.4383472406 , 4.47 , 0.692939849353 , 2.0 , 21.0 , 0.11055 , 0.174221099153 , 0.568319226119 , 0.508491019404 , 797.0 , 3.71884187224 , 0.33216395388 , 0.00216941239632 , 4.5 , 912.5 , no , 0.380952380952 , 0.4 , 0.01
44 , 3 , fluid , 2 , 1020.0 , 110.86483088 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 7242.0 , 1 , 5.58987362387 , 11.5 , 17.8135010465 , 2.47 , 0.692149628058 , 2.0 , 52.5 , 0.0945 , 0.155232816596 , 0.218623177514 , 0.789331313806 , 2879.5 , 5.07014586087 , 0.332884825244 , 0.00303724562223 , 3.5 , 513.5 , no , 0.238095238095 , 0.4 , 0.01
45 , 3 , fluid , 2 , 1550.5 , 84.3947180196 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 16739.0 , 1 , 4.86709401709 , 22.625 , 32.1017173533 , 1.23 , 0.691373308292 , 2.0 , 26.0 , 0.0851 , 0.115110166581 , 0.262440204542 , 0.542191932114 , 11172.0 , 4.59173445979 , 0.328016564701 , 0.00231927348757 , 6.5 , 261.5 , no , 0.115384615385 , 0.4 , 0.01
46 , 3 , fluid , 2 , 1253.5 , 66.981637448 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 16266.0 , 1 , 4.58402814457 , nan , 46.6006675717 , 0.295 , 0.691078209518 , 2.0 , 16.5 , 0.10735 , 0.111918426259 , 0.312908028863 , 0.434986424397 , 12017.5 , 3.49701793631 , 0.343039047639 , 0.0022189569738 , 1.0 , 62.0 , no , 0.030303030303 , 0.4 , 0.01
47 , 3 , fluid , 2 , 999.5 , 63.0012880834 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.09 , 10 , 10 , 10 , 11953.0 , 1 , 4.51428905423 , nan , 42.6644915025 , 0.29 , 0.691753593084 , 2.0 , 24.0 , 0.1183 , 0.162766590833 , 0.249600255836 , 0.646551642221 , 6786.5 , 4.08380221392 , 0.351724735616 , 0.00343439663535 , 6.0 , 60.5 , no , 0.0 , 0.4 , 0.01
48 , 3 , fluid , 2 , 912.0 , 46.4909983347 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.08 , 10 , 10 , 10 , 12066.5 , 1 , 9.53095238095 , nan , 68.7480829991 , 0.99 , 0.692567526493 , 2.0 , 9.0 , 0.26105 , 0.0666255239612 , 0.291749011858 , 0.574357033579 , 7126.5 , 1.77202525871 , 0.31617771146 , 0.00240882939063 , 4.0 , 191.5 , no , 0.0 , 0.4 , 0.01
49 , 3 , fluid , 2 , 978.5 , 35.1758724981 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.07 , 10 , 10 , 10 , 15319.5 , 1 , 7.36607359412 , nan , 86.6578600285 , 0.645 , 0.685444868037 , 2.0 , 7.0 , 0.15545 , 0.100994707238 , 0.458051550338 , 0.0639338669934 , 14821.5 , 2.02757355664 , 0.348087574752 , 0.00203387104739 , 6.0 , 145.5 , no , 0.142857142857 , 0.4 , 0.01
50 , 3 , fluid , 2 , 543.5 , 38.6660476603 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.06 , 10 , 10 , 10 , 6271.5 , 1 , 9.26285908733 , 45.25 , 49.4344395574 , 0.555 , 0.679332321275 , 2.0 , 21.0 , 0.19435 , 0.181281717549 , 0.173458485958 , 0.753689157051 , 2495.0 , 2.70387091459 , 0.32181847738 , 0.00383198365529 , 1.5 , 133.0 , no , 0.0 , 0.4 , 0.01
51 , 3 , fluid , 2 , 1417.5 , 61.9518948657 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.05 , 10 , 10 , 10 , 23872.0 , 1 , 6.70167741935 , nan , 89.945039284 , 0.19 , 0.678813972405 , 2.0 , 9.5 , 0.22125 , 0.053961324676 , 0.274116737219 , 0.523131598268 , 14074.0 , 1.66039153441 , 0.307117381913 , 0.00147850076926 , 2.5 , 45.5 , no , 0.0526315789474 , 0.4 , 0.01
52 , 3 , fluid , 2 , 1017.0 , 42.9001243226 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.04 , 10 , 10 , 10 , 15474.0 , 1 , 8.39871478424 , nan , 90.1613769776 , 0.42 , 0.684641854095 , 2.0 , 8.0 , 0.13045 , 0.0861691009023 , 0.477488983971 , 0.0420802325845 , 15144.0 , 2.26743192165 , 0.349503193984 , 0.00196673324861 , 1.0 , 96.5 , no , 0.0 , 0.4 , 0.01
53 , 3 , fluid , 2 , 224.0 , 9.61806247939 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.02 , 10 , 10 , 10 , 3559.0 , 1 , 26.7662280702 , nan , 89.5431194216 , 0.955 , 0.692337368993 , 2.0 , 6.0 , 0.19615 , 0.192474140855 , 0.440673289183 , 0.149984072997 , 3277.5 , 1.78380325471 , 0.340094915776 , 0.0021586690045 , 0.0 , 199.0 , no , 0.0 , 0.4 , 0.01
54 , 3 , fluid , 2 , 69.5 , 4.44171264809 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.01 , 10 , 10 , 10 , 1363.5 , 1 , 29.6233333333 , nan , 92.1807414596 , 0.735 , 0.692075126098 , 2.0 , 3.0 , 0.67085 , 0.163390223556 , 0.281109445277 , 0.503067212725 , 744.5 , -0.609251094524 , 0.330463387267 , 0.00164086541686 , 2.5 , 154.0 , no , 0.0 , 0.4 , 0.01
55 , 3 , fluid , 2 , 93.0 , 4.83576381114 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.0075 , 10 , 10 , 10 , 2003.5 , 1 , 24.9041666667 , nan , 93.4792192819 , 0.55 , 0.679616783909 , 2.0 , 3.0 , 0.37435 , 0.221501449997 , 0.447150511447 , 0.109484309745 , 1889.0 , 0.706856364975 , 0.277813063906 , 0.00104110904191 , 0.0 , 94.5 , no , 0.0 , 0.4 , 0.01
56 , 3 , fluid , 2 , 15.5 , 0.31739499064 , 200 , 2 , 400 , 0.0 , 0.0 , 0.996370498737 , 1000 , 2 , 0.005 , 10 , 10 , 10 , 225.5 , 1 , nan , nan , 88.4793632075 , 0.41 , 0.687219682975 , 2.0 , 1.0 , 1.0 , 1.0 , 0.594660194175 , 0.0 , 225.5 , 0.0 , 0.351068166095 , 0.00192148130349 , 1.0 , 92.0 , no , 0.0 , 0.4 , 0.01
57 , 4 , random_walk , 2 , 0.0 , 0.017519517856 , 200 , 6 , 200 , 0.0 , 0.0 , 0.99833169018 , 1000 , 80 , 1.0 , 10 , 10 , 10 , 6.5 , 1 , 0.131951220677 , 5.00793650794 , 5.22172322023 , 5.285 , 1.78546574755 , 6.0 , 4.0 , 0.874 , 0.898864768108 , 0.166666666667 , 0.693310657596 , 2.5 , 0.204124145232 , 0.0646455516115 , 0.00544399794754 , 4.5 , 220.0 , yes , 0.75 , 0.2 , 0.01
58 , 4 , random_walk , 2 , 0.5 , 0.0161833168421 , 200 , 6 , 200 , 0.0 , 0.0 , 0.99833169018 , 1000 , 80 , 0.9 , 10 , 10 , 10 , 5.0 , 1 , 0.218999543055 , 3.22222222222 , 7.34452167551 , 5.96 , 1.77573108012 , 6.0 , 2.5 , 0.94445 , 0.966143160235 , 1.0 , 0.5625 , 2.5 , 0.353553390593 , 0.131293801736 , 0.00624556783074 , 4.5 , 240.0 , yes , 0.6 , 0.2 , 0.01
59 , 4 , random_walk , 2 , 0.0 , 0.00351438310425 , 200 , 6 , 200 , 0.0 , 0.0 , 0.99833169018 , 1000 , 80 , 0.8 , 10 , 10 , 10 , 2.0 , 1 , 0.281900867178 , 11.4552238806 , 5.61997126437 , 6.54 , 1.78278556182 , 6.0 , 1.5 , 1.0 , 1.0 , 0.5 , 0.25 , 1.5 , 0.0 , 0.0242972948594 , 0.00230106335546 , 5.5 , 258.0 , yes , 0.333333333333 , 0.2 , 0.01
60 , 4 , random_walk , 2 , 0.5 , 0.0163254044959 , 200 , 6 , 200 , 0.0 , 0.0 , 0.99833169018 , 1000 , 10 , 0.7 , 10 , 10 , 10 , 7.5 , 1 , 0.481621729782 , 6.85 , 8.24227234754 , 8.32 , 1.78454064862 , 6.0 , 5.0 , 0.80215 , 0.880622448336 , 0.111111111111 , 0.746913580247 , 3.0 , 1.32502466783 , 0.104060309212 , 0.00483651880409 , 7.0 , 318.5 , yes , 0.6 , 0.2 , 0.01
61 , 4 , random_walk , 2 , 2.0 , 0.049438877519 , 200 , 6 , 200 , 0.0 , 0.0 , 0.99833169018 , 1000 , 10 , 0.6 , 10 , 10 , 10 , 21.5 , 1 , 0.645308543694 , nan , 6.67303186504 , 5.71 , 1.78205095998 , 6.0 , 8.0 , 0.69315 , 0.725040508848 , 0.142857142857 , 0.818917374112 , 6.0 , 0.693096873988 , 0.115310450101 , 0.00355825021092 , 6.0 , 238.5 , yes , 0.25 , 0.2 , 0.01
