RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation, species.turnover, growth.max, maint.max
16 , 2 , random_walk , 2 , 27.0 , 4.31139160707 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 122.5 , 1 , 2.74509527967 , 13.5625 , 24.1314225884 , 3.415 , 1.77494008254 , 6.0 , 5.0 , 0.4577 , 0.207053348076 , 0.478021978022 , 0.547861728681 , 70.5 , 0.678147408416 , 0.259642153776 , 0.0133127885306 , 8.5 , 149.0 , yes , 0.4 , 0.3 , 0.06
17 , 2 , random_walk , 2 , 56.5 , 8.94531691596 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 276.0 , 1 , 8.03219466595 , 25.0 , 45.9272549197 , 6.115 , 1.77299498238 , 6.0 , 12.5 , 0.4702 , 0.279114210693 , 0.0625 , 0.810895519112 , 93.0 , 1.2251236807 , 0.230560878784 , 0.00826406163759 , 8.5 , 239.5 , yes , 0.36 , 0.3 , 0.06
18 , 2 , random_walk , 2 , 49.0 , 4.89485474043 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 300.5 , 1 , 24.43566404 , nan , 106.090794423 , 6.42 , 1.77527062039 , 6.0 , 6.5 , 0.26735 , 0.181011170698 , 0.116972477064 , 0.388700594872 , 242.0 , 1.66941236021 , 0.23817801368 , 0.003346881335 , 11.0 , 262.0 , yes , 0.538461538462 , 0.3 , 0.06
19 , 2 , random_walk , 2 , 30.5 , 3.01535058989 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 1 , 0.08 , 10 , 10 , 10 , 216.5 , 1 , 31.6230187696 , nan , 100.493409837 , 16.29 , 1.79062157672 , 6.0 , 6.0 , 0.58455 , 0.422256956046 , 0.10780669145 , 0.713788717475 , 85.0 , 0.555596862993 , 0.216849145838 , 0.00315394942047 , 11.0 , 638.5 , yes , 0.333333333333 , 0.3 , 0.06
20 , 2 , random_walk , 2 , 45.0 , 3.66572243406 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 1 , 0.06 , 10 , 10 , 10 , 462.0 , 1 , 43.6828462516 , nan , 104.902964238 , 10.79 , 1.79023959137 , 6.0 , 8.0 , 0.1507 , 0.167084398746 , 0.199206349206 , 0.156879181 , 432.5 , 2.25209146284 , 0.236370636259 , 0.00339690218519 , 12.0 , 441.5 , yes , 0.625 , 0.3 , 0.06
22 , 2 , random_walk , 2 , 10.5 , 0.653508466448 , 100 , 6 , 200 , 0.1 , 0.1 , 0.997574845911 , 1000 , 1 , 0.02 , 10 , 10 , 10 , 185.5 , 1 , nan , nan , 102.65926652 , 7.84 , 1.77987583318 , 6.0 , 2.5 , 0.6279 , 0.55268619073 , 0.0315186246418 , 0.0113710068062 , 183.5 , 0.577337242086 , 0.0534808121391 , 0.00127446235671 , 3.5 , 303.0 , yes , 0.6 , 0.3 , 0.06
26 , 3 , fluid , 2 , 1.5 , 0.0919148480987 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 80 , 1.0 , 10 , 10 , 10 , 7.5 , 1 , 8.80168201237 , 9.6099537037 , 12.1446600374 , 81.545 , 1.79066937129 , 6.0 , 2.0 , 0.96295 , 0.966143160235 , 1.0 , 0.32 , 6.0 , -0.353553390593 , 0.248282649433 , 0.0347863209273 , 11.0 , 3211.0 , yes , 1.0 , 0.4 , 0.16
27 , 3 , fluid , 2 , 0.0 , 0.036336181123 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 80 , 0.8 , 10 , 10 , 10 , 2.5 , 1 , 9.59951076888 , 9.34855769231 , 10.1522420382 , 64.475 , 1.79035411787 , 6.0 , 1.5 , 0.9 , 0.906719342034 , 1.5 , 0.1875 , 2.0 , 0.0 , 0.234763078384 , 0.0485705919497 , 9.5 , 2597.5 , yes , 1.0 , 0.4 , 0.16
28 , 3 , fluid , 2 , 219.0 , 31.8272393744 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 10 , 0.6 , 10 , 10 , 10 , 1259.5 , 1 , 9.51816331142 , 9.5 , 25.1460403016 , 49.81 , 1.78981685205 , 6.0 , 13.5 , 0.09735 , 0.170232718666 , 0.134778012685 , 0.191714206477 , 1174.5 , 3.21403497058 , 0.202788909416 , 0.00500490531941 , 7.0 , 1940.5 , yes , 0.703703703704 , 0.4 , 0.16
29 , 3 , fluid , 2 , 545.5 , 73.1763009009 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 3077.5 , 1 , 11.6035435693 , 13.625 , 22.073623076 , 38.2 , 1.790254803 , 6.0 , 36.0 , 0.0709 , 0.164773455213 , 0.1072305289 , 0.566931932522 , 2014.0 , 5.14730090245 , 0.228767084474 , 0.00781317479688 , 4.0 , 1555.5 , yes , 0.666666666667 , 0.4 , 0.16
30 , 3 , fluid , 2 , 722.5 , 76.8631321625 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 6066.0 , 1 , 14.1279500765 , 17.5 , 45.3427840982 , 27.645 , 1.78916973221 , 6.0 , 47.5 , 0.04505 , 0.167780538188 , 0.223607351475 , 0.530348110566 , 3760.5 , 5.40409886171 , 0.243328766799 , 0.00736243080817 , 3.5 , 1122.5 , yes , 0.705263157895 , 0.4 , 0.16
31 , 3 , fluid , 2 , 1869.5 , 115.823386903 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 23229.0 , 1 , 17.4692760364 , 60.9166666667 , 101.26850675 , 13.315 , 1.7882085449 , 6.0 , 68.5 , 0.02405 , 0.216620033611 , 0.471434073694 , 0.271376574411 , 18747.5 , 7.29986070169 , 0.224151720951 , 0.00317821313083 , 4.0 , 521.0 , yes , 0.897810218978 , 0.4 , 0.16
32 , 3 , fluid , 2 , 449.0 , 44.0096666712 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 1 , 0.08 , 10 , 10 , 10 , 3537.0 , 1 , 15.9158119658 , 45.5 , 47.8651985719 , 16.11 , 1.79067438379 , 6.0 , 27.5 , 0.0949 , 0.127324422999 , 0.208163818823 , 0.607140956105 , 1618.0 , 3.23513659102 , 0.262478007522 , 0.0102684777767 , 4.5 , 641.5 , yes , 0.6 , 0.4 , 0.16
33 , 3 , fluid , 2 , 1403.5 , 83.3645578259 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 1 , 0.06 , 10 , 10 , 10 , 16366.5 , 1 , 12.0698805898 , nan , 90.9411399279 , 5.42 , 1.78573274231 , 6.0 , 54.0 , 0.02345 , 0.187020576185 , 0.435455483401 , 0.210788903283 , 14461.0 , 7.03126589391 , 0.204364988618 , 0.00360768958464 , 5.5 , 231.0 , yes , 0.277777777778 , 0.4 , 0.16
34 , 3 , fluid , 2 , 628.5 , 43.1788979487 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 1 , 0.04 , 10 , 10 , 10 , 7643.5 , 1 , 28.8858064996 , 64.5 , 103.439442407 , 12.43 , 1.7878988186 , 6.0 , 30.5 , 0.0869 , 0.142966109316 , 0.0771697306541 , 0.43745562112 , 5612.5 , 4.16108292763 , 0.201148343091 , 0.00395029907393 , 1.5 , 499.0 , yes , 0.868852459016 , 0.4 , 0.16
35 , 3 , fluid , 2 , 369.0 , 19.0753344209 , 300 , 6 , 400 , 0.1 , 0.1 , 0.994074318784 , 1000 , 1 , 0.02 , 10 , 10 , 10 , 4597.0 , 1 , 33.4513172967 , nan , 117.708118645 , 15.45 , 1.78594397343 , 6.0 , 12.5 , 0.08395 , 0.125247732223 , 0.537200361827 , 0.00732511198892 , 4580.0 , 3.07053001672 , 0.203354140445 , 0.00318910686668 , 3.5 , 617.5 , yes , 0.92 , 0.4 , 0.16
39 , 4 , fluid , 2 , 0.0 , 0.0193710942433 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 80 , 1.0 , 10 , 10 , 10 , 2.0 , 1 , 8.83401242916 , 8.58024691358 , 6.23827234382 , 143.995 , 2.30188479311 , 10.0 , 1.5 , 0.95 , 0.961949054673 , 1.0 , 0.222222222222 , 1.5 , 0.0 , 0.129345533624 , 0.0474504485429 , 10.0 , 3203.5 , yes , 1.0 , 0.2 , 0.12
42 , 4 , fluid , 2 , 0.0 , 0.0354504298475 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 6.5 , 1 , 13.2852346942 , 18.125 , 19.9123216246 , 86.825 , 2.30156982522 , 10.0 , 3.0 , 0.81745 , 0.836738582965 , 0.333333333333 , 0.59126984127 , 3.5 , 0.19090088708 , 0.0913793882089 , 0.0113175815618 , 4.5 , 1920.5 , yes , 0.333333333333 , 0.2 , 0.12
43 , 4 , fluid , 2 , 307.5 , 34.5796749652 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 2014.5 , 1 , 28.5026583335 , 29.625 , 67.8066420345 , 88.805 , 2.29943245161 , 10.0 , 24.0 , 0.0435 , 0.252372294445 , 0.392841163311 , 0.0404212724498 , 1973.5 , 4.58594631552 , 0.185753514029 , 0.0129959739034 , 9.0 , 1928.0 , yes , 0.833333333333 , 0.2 , 0.12
44 , 4 , fluid , 2 , 280.5 , 21.2991773409 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 2590.0 , 1 , 37.1796349633 , 41.0 , 69.832552119 , 70.025 , 2.29988011239 , 10.0 , 16.5 , 0.17025 , 0.147101768313 , 0.0671557562077 , 0.228269824442 , 2367.5 , 3.14165680383 , 0.13385960933 , 0.00616288572899 , 8.5 , 1552.5 , yes , 0.878787878788 , 0.2 , 0.12
45 , 4 , fluid , 2 , 52.0 , 7.58050567888 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 1 , 0.08 , 10 , 10 , 10 , 310.5 , 1 , 23.7243801653 , 27.0 , 31.6571483455 , 43.115 , 2.29219696188 , 10.0 , 8.0 , 0.1968 , 0.190096245164 , 0.240157480315 , 0.34361867814 , 251.0 , 2.18417188058 , 0.167204107173 , 0.0117013414089 , 5.0 , 917.5 , yes , 0.125 , 0.2 , 0.12
46 , 4 , fluid , 2 , 65.0 , 5.00795528464 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 1 , 0.06 , 10 , 10 , 10 , 475.0 , 1 , 41.8802850847 , 66.5 , 65.4284780687 , 56.85 , 2.30007466629 , 10.0 , 5.0 , 0.3176 , 0.117825896594 , 0.130146082337 , 0.024727311258 , 467.0 , 1.13380339566 , 0.186439537305 , 0.0129043999662 , 7.0 , 1255.5 , yes , 0.8 , 0.2 , 0.12
47 , 4 , fluid , 2 , 73.0 , 5.99758187534 , 300 , 10 , 600 , 0.1 , 0.1 , 0.991023486984 , 1000 , 1 , 0.04 , 10 , 10 , 10 , 662.0 , 1 , 57.1594155681 , nan , 105.240003934 , 52.105 , 2.29604567019 , 10.0 , 3.5 , 0.35605 , 0.09426171129 , 0.348214285714 , 0.155397204322 , 607.0 , 0.88936573437 , 0.180005117609 , 0.00811579166632 , 2.0 , 1197.0 , yes , 0.428571428571 , 0.2 , 0.12
52 , 5 , random_walk , 2 , 1.0 , 0.00680797748176 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 80 , 1.0 , 10 , 10 , 10 , 4.0 , 1 , 0.0890125414837 , 4.9574845679 , 3.34575998646 , 11.88 , 2.07641033344 , 8.0 , 3.0 , 0.8788 , 0.916588953849 , 0.1 , 0.613333333333 , 2.0 , 0.353553390593 , 0.0471346033415 , 0.0076327316682 , 8.0 , 345.5 , yes , 1.0 , 0.1 , 0.02
53 , 5 , random_walk , 2 , 0.5 , 0.0254106097605 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 80 , 0.8 , 10 , 10 , 10 , 5.5 , 1 , 0.250839137207 , 7.36247998577 , 4.60914601454 , 9.33 , 2.07508639605 , 8.0 , 3.0 , 0.90835 , 0.930705539077 , 0.375 , 0.59693877551 , 2.5 , 0.246691100109 , 0.059924007869 , 0.0125227887452 , 7.0 , 266.0 , yes , 1.0 , 0.1 , 0.02
54 , 5 , random_walk , 2 , 0.5 , 0.00402099860247 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 10 , 0.6 , 10 , 10 , 10 , 7.5 , 1 , 0.652454050146 , 9.325 , 5.53469662058 , 10.405 , 2.0721396385 , 8.0 , 4.5 , 0.80215 , 0.866992744861 , 0.333333333333 , 0.719135802469 , 3.0 , 0.575024667831 , 0.0228895729879 , 0.0088306623172 , 7.5 , 288.0 , yes , 0.555555555556 , 0.1 , 0.02
55 , 5 , random_walk , 2 , 0.0 , 0.00456156598427 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 3.0 , 1 , 1.60662547858 , 6.75 , 8.53976861894 , 11.78 , 2.07346404499 , 8.0 , 2.0 , 0.94445 , 0.966143160235 , 0.5 , 0.3125 , 2.0 , 0.353553390593 , 0.0694464666983 , 0.00360045361531 , 7.0 , 340.5 , yes , 0.5 , 0.1 , 0.02
56 , 5 , random_walk , 2 , 0.0 , 0.0450593382972 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 17.5 , 1 , 5.45371954304 , 18.4857142857 , 48.4870509607 , 15.08 , 2.07190601625 , 8.0 , 3.0 , 0.7304 , 0.77728248505 , 0.681818181818 , 0.282986111111 , 13.0 , 0.687161980596 , 0.0726754661297 , 0.00240123967306 , 12.0 , 420.0 , yes , 0.666666666667 , 0.1 , 0.02
58 , 5 , random_walk , 2 , 23.0 , 2.4890872644 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 1 , 0.08 , 10 , 10 , 10 , 223.5 , 1 , 22.0025506866 , nan , 101.537468638 , 25.065 , 2.07637896247 , 8.0 , 4.5 , 0.31265 , 0.141241944745 , 0.517766497462 , 0.220526588781 , 193.5 , 1.17606480276 , 0.0682609536852 , 0.00252890283459 , 12.5 , 715.0 , yes , 0.555555555556 , 0.1 , 0.02
59 , 5 , random_walk , 2 , 2.5 , 0.196250032261 , 300 , 8 , 600 , 0.1 , 0.1 , 0.993622313557 , 1000 , 1 , 0.06 , 10 , 10 , 10 , 35.5 , 1 , 41.9199350378 , nan , 95.6711154836 , 24.385 , 2.07412540862 , 8.0 , 2.0 , 0.55925 , 0.293035270298 , 0.103448275862 , 0.104299615138 , 34.0 , 0.0 , 0.0551150790545 , 0.00268892237947 , 7.0 , 714.0 , yes , 0.5 , 0.1 , 0.02
65 , 6 , fluid , 2 , 0.0 , 0.0418007816158 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 80 , 1.0 , 10 , 10 , 10 , 5.5 , 1 , 8.75028758343 , 7.75 , 7.42555859553 , 52.64 , 1.79102026352 , 6.0 , 3.5 , 0.9 , 0.906719342034 , 0.0625 , 0.677083333333 , 2.0 , 0.0 , 0.19660012478 , 0.0379491886388 , 8.5 , 2125.5 , yes , 0.714285714286 , 0.4 , 0.08
66 , 6 , fluid , 2 , 0.5 , 0.0294785690041 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 80 , 0.8 , 10 , 10 , 10 , 3.5 , 1 , 9.50376816826 , 10.4079166667 , 9.296589509 , 43.235 , 1.79001086399 , 6.0 , 2.5 , 0.875 , 0.9291587841 , 0.0833333333333 , 0.333333333333 , 2.0 , 0.57735026919 , 0.229917677562 , 0.0428679011204 , 7.0 , 1735.0 , yes , 1.0 , 0.4 , 0.08
67 , 6 , fluid , 2 , 183.0 , 32.1665404026 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 10 , 0.6 , 10 , 10 , 10 , 861.5 , 1 , 8.36208497935 , 8.3 , 19.7782036959 , 29.76 , 1.78957909884 , 6.0 , 23.0 , 0.23175 , 0.20142645328 , 0.0771992818671 , 0.78708905453 , 263.0 , 2.25638158948 , 0.321770293397 , 0.0150311656659 , 6.0 , 1166.5 , yes , 0.739130434783 , 0.4 , 0.08
68 , 6 , fluid , 2 , 262.5 , 40.5323648316 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 4 , 0.4 , 10 , 10 , 10 , 1408.0 , 1 , 12.1378149735 , 15.2 , 25.1746254741 , 28.35 , 1.79053647431 , 6.0 , 26.5 , 0.1159 , 0.150213876005 , 0.235766423358 , 0.670900907668 , 701.5 , 3.52541461051 , 0.290917047302 , 0.00947834630029 , 9.5 , 1155.0 , yes , 0.660377358491 , 0.4 , 0.08
69 , 6 , fluid , 2 , 522.5 , 59.8289273286 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 4 , 0.2 , 10 , 10 , 10 , 3807.5 , 1 , 15.5033501366 , 19.25 , 46.7439037412 , 20.29 , 1.79068066272 , 6.0 , 46.0 , 0.0773 , 0.154294180772 , 0.146040203439 , 0.703181782486 , 1781.0 , 4.49808983399 , 0.324760991876 , 0.00816110032763 , 9.5 , 801.5 , yes , 0.630434782609 , 0.4 , 0.08
70 , 6 , fluid , 2 , 369.5 , 25.6434787674 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 4 , 0.1 , 10 , 10 , 10 , 3098.5 , 1 , 25.1427312953 , 58.125 , 96.9377619454 , 16.4 , 1.78712656532 , 6.0 , 37.5 , 0.09505 , 0.144661190277 , 0.102365308804 , 0.64457136411 , 1717.0 , 4.54054961793 , 0.295160449845 , 0.00797696665782 , 8.0 , 675.0 , yes , 0.76 , 0.4 , 0.08
71 , 6 , fluid , 2 , 203.0 , 20.3608030081 , 200 , 6 , 200 , 0.1 , 0.1 , 0.996320905316 , 1000 , 1 , 0.08 , 10 , 10 , 10 , 1953.0 , 1 , 38.1052425184 , nan , 86.7347961185 , 21.705 , 1.78903769075 , 6.0 , 26.0 , 0.09625 , 0.145130560175 , 0.210786516854 , 0.599306761197 , 1135.5 , 3.85847939142 , 0.15454183173 , 0.0053474981529 , 8.5 , 891.5 , yes , 0.538461538462 , 0.4 , 0.08
